ski.	3600	in	soa	a0.nic.ski. hostmaster.donuts.email. 1767661835 7200 900 1209600 3600
p58gg8udsntfphg4u8ja46hdnvdlubfs.ski.	3600	in	rrsig	NSEC3 8 2 3600 20260122155824 20260101145824 25581 ski. ipx3mA8P4fVPU4Pdgb3Awj2TNJ2iFpv415/Ym0vLKc4bjBnZY2bwg0wfOeD5/40nUDs5K0ZFVnenUcRFchX8VSZ1uDiYdFwtQ+5r5Tazm+3r8Chm/q475JuEYin2uZZLzg+lMwjZS5DPhKDWO2fSVqIn0mDcSu/VJGutL5PnVRc=
p5tleu88sb7lon7aqudnd2pjl0196g20.ski.	3600	in	nsec3	1 1 0 73 P6PDKDEVROTVK1FOA9UUQFTLI9EAIS0T NS DS RRSIG
p5tleu88sb7lon7aqudnd2pjl0196g20.ski.	3600	in	rrsig	NSEC3 8 2 3600 20260122155824 20260101145824 25581 ski. Ag7mifCGkv1TU9z9JrC1rOaeF72IDW0JPdqYrjq5CqPx8mCgHoxarZL6eAHa7gOoGQGBrKcu/b3zW0Itw9BrC/kHobczeeBthczBovAxLF3X/054LjDwpzFXUyp8JUl6ES14pYm2XfLcwbNen+oNpkLnI0HRWKmowagX0nbM+Ts=
p6pdkdevrotvk1foa9uuqftli9eais0t.ski.	3600	in	nsec3	1 1 0 73 PATHIMS88NIFUDRKNRKVBE370CN6095M NS DS RRSIG
p6pdkdevrotvk1foa9uuqftli9eais0t.ski.	3600	in	rrsig	NSEC3 8 2 3600 20260122155824 20260101145824 25581 ski. cNldRHtURGH9lnBeYc7z61RMp1Lad6DysrO50irrTnUS2NPdA+ZbT0vPVcCepXJnwZiRuD2pBfh59p1fnMQf/xFh4TvuomsRfcuU0fj0oVnKN+marIZwL4hvpndP2o4kXqELxkxP/BI7r3Xx7bS6Ey5mD8lUcGMEHH0Q4NVL9l8=
paczkow.ski.	3600	in	ns	burt.ns.cloudflare.com.
paczkow.ski.	3600	in	ns	yolanda.ns.cloudflare.com.
paduchow.ski.	3600	in	ds	41083 13 2 EC125140D88CCE4FD94665CF4A3F3CCF39AB1F9C5C93FAC37EFB42379FC9DC04
paduchow.ski.	3600	in	ns	launch1.spaceship.net.
paduchow.ski.	3600	in	ns	launch2.spaceship.net.
paduchow.ski.	3600	in	rrsig	DS 8 2 3600 20260122155824 20260101145824 25581 ski. X6EoUPBrry/tUpBH2Qt+12KE1sdhfXchrHrKKN2kVYPJPmqJWhUez96WG2dAW3nCLLqR+BOtfv9QIIm71fc7wsO5KJjypsoGvmoZ+ioxPmdzAi8OpR4N0RTpjU4oxIjj3vY4DW/tvEzCMJsni3R72WT4sMRuuDxYYg5+i5YUAW4=
pagcor.ski.	3600	in	ns	harlan.ns.cloudflare.com.
pagcor.ski.	3600	in	ns	rita.ns.cloudflare.com.
pahalgam.ski.	3600	in	ns	ns1.daaz.org.
pahalgam.ski.	3600	in	ns	ns2.daaz.org.
paine.ski.	3600	in	ns	ns75.domaincontrol.com.
paine.ski.	3600	in	ns	ns76.domaincontrol.com.
painefamily.ski.	3600	in	ns	ns75.domaincontrol.com.
painefamily.ski.	3600	in	ns	ns76.domaincontrol.com.
painepartners.ski.	3600	in	ns	ns75.domaincontrol.com.
painepartners.ski.	3600	in	ns	ns76.domaincontrol.com.
paint.ski.	3600	in	ns	ns27.domaincontrol.com.
paint.ski.	3600	in	ns	ns28.domaincontrol.com.
pair.ski.	3600	in	ns	ns1.dnsimple.com.
pair.ski.	3600	in	ns	ns2.dnsimple-edge.net.
pair.ski.	3600	in	ns	ns3.dnsimple.com.
pair.ski.	3600	in	ns	ns4.dnsimple-edge.org.
pajarito.ski.	3600	in	ns	coco.ns.cloudflare.com.
pajarito.ski.	3600	in	ns	igor.ns.cloudflare.com.
pajew.ski.	3600	in	ns	docks13.rzone.de.
pajew.ski.	3600	in	ns	shades15.rzone.de.
paka.ski.	3600	in	ns	tina.ns.cloudflare.com.
paka.ski.	3600	in	ns	vin.ns.cloudflare.com.
palandoeken.ski.	3600	in	ns	ns1.resellerinterface.de.
palandoeken.ski.	3600	in	ns	ns2.resellerinterface.de.
palandoeken.ski.	3600	in	ns	ns3.resellerinterface.de.
palandoken.ski.	3600	in	ns	ns1.resellerinterface.de.
palandoken.ski.	3600	in	ns	ns2.resellerinterface.de.
palandoken.ski.	3600	in	ns	ns3.resellerinterface.de.
palomina.ski.	3600	in	ns	ns-cloud-b1.googledomains.com.
palomina.ski.	3600	in	ns	ns-cloud-b2.googledomains.com.
palomina.ski.	3600	in	ns	ns-cloud-b3.googledomains.com.
palomina.ski.	3600	in	ns	ns-cloud-b4.googledomains.com.
paluchow.ski.	3600	in	ns	curitiba.ns.porkbun.com.
paluchow.ski.	3600	in	ns	fortaleza.ns.porkbun.com.
paluchow.ski.	3600	in	ns	maceio.ns.porkbun.com.
paluchow.ski.	3600	in	ns	salvador.ns.porkbun.com.
pana.ski.	3600	in	ns	ns1.dns-redirect.com.
pana.ski.	3600	in	ns	ns2.dns-redirect.com.
panarotta.ski.	3600	in	ns	ns1.register.it.
panarotta.ski.	3600	in	ns	ns2.register.it.
panda.ski.	3600	in	ns	ns1.dns-redirect.com.
panda.ski.	3600	in	ns	ns2.dns-redirect.com.
pandov.ski.	3600	in	ns	ns729.hostgator.com.
pandov.ski.	3600	in	ns	ns730.hostgator.com.
pandrea.ski.	3600	in	ns	ns1038.ui-dns.biz.
pandrea.ski.	3600	in	ns	ns1040.ui-dns.org.
pandrea.ski.	3600	in	ns	ns1072.ui-dns.com.
pandrea.ski.	3600	in	ns	ns1109.ui-dns.de.
pandu.ski.	3600	in	ns	dns1.registrar-servers.com.
pandu.ski.	3600	in	ns	dns2.registrar-servers.com.
pankow.ski.	3600	in	ns	ns1.dreamhost.com.
pankow.ski.	3600	in	ns	ns2.dreamhost.com.
pankow.ski.	3600	in	ns	ns3.dreamhost.com.
panorama.ski.	3600	in	ns	ns1.dhosting.pl.
panorama.ski.	3600	in	ns	ns2.dhosting.pl.
panticosa.ski.	3600	in	ns	ns1.e-osca.com.
panticosa.ski.	3600	in	ns	ns2.e-osca.com.
panticosa.ski.	3600	in	ns	ns3.e-osca.com.
paolo.ski.	3600	in	ns	dns.technorail.com.
paolo.ski.	3600	in	ns	dns2.technorail.com.
paolo.ski.	3600	in	ns	dns3.arubadns.net.
paolo.ski.	3600	in	ns	dns4.arubadns.cz.
papier.ski.	3600	in	ns	martin.ns.cloudflare.com.
papier.ski.	3600	in	ns	nicole.ns.cloudflare.com.
paplin.ski.	3600	in	ns	curitiba.ns.porkbun.com.
paplin.ski.	3600	in	ns	fortaleza.ns.porkbun.com.
paplin.ski.	3600	in	ns	maceio.ns.porkbun.com.
paplin.ski.	3600	in	ns	salvador.ns.porkbun.com.
paradi.ski.	3600	in	ns	nsa.perf1.fr.
paradi.ski.	3600	in	ns	nsb.perf1.com.
paradi.ski.	3600	in	ns	nsc.perf1.com.
paradis-larosiere.ski.	3600	in	ns	ns-214-a.gandi.net.
paradis-larosiere.ski.	3600	in	ns	ns-241-c.gandi.net.
paradis-larosiere.ski.	3600	in	ns	ns-40-b.gandi.net.
paradise.ski.	3600	in	ns	ns1.register.it.
paradise.ski.	3600	in	ns	ns2.register.it.
paradiski-booking.ski.	3600	in	ns	nsa.perf1.fr.
paradiski-booking.ski.	3600	in	ns	nsb.perf1.com.
paradiski-booking.ski.	3600	in	ns	nsc.perf1.com.
paradiski-reservation.ski.	3600	in	ns	nsa.perf1.fr.
paradiski-reservation.ski.	3600	in	ns	nsb.perf1.com.
paradiski-reservation.ski.	3600	in	ns	nsc.perf1.com.
paradiski-skipass.ski.	3600	in	ns	nsa.perf1.fr.
paradiski-skipass.ski.	3600	in	ns	nsb.perf1.com.
paradiski-skipass.ski.	3600	in	ns	nsc.perf1.com.
paradiski.ski.	3600	in	ns	nsa.perf1.fr.
paradiski.ski.	3600	in	ns	nsb.perf1.com.
paradiski.ski.	3600	in	ns	nsc.perf1.com.
paradiskiss.ski.	3600	in	ns	nsa.perf1.fr.
paradiskiss.ski.	3600	in	ns	nsb.perf1.com.
paradiskiss.ski.	3600	in	ns	nsc.perf1.com.
paradiskiyuge.ski.	3600	in	ns	nsa.perf1.fr.
paradiskiyuge.ski.	3600	in	ns	nsb.perf1.com.
paradiskiyuge.ski.	3600	in	ns	nsc.perf1.com.
paradislarosiere.ski.	3600	in	ns	ns-118-a.gandi.net.
paradislarosiere.ski.	3600	in	ns	ns-41-c.gandi.net.
paradislarosiere.ski.	3600	in	ns	ns-66-b.gandi.net.
paradiso.ski.	3600	in	ns	ns1.register.it.
paradiso.ski.	3600	in	ns	ns2.register.it.
paradow.ski.	3600	in	ns	lisa.ns.cloudflare.com.
paradow.ski.	3600	in	ns	seth.ns.cloudflare.com.
park-ehrwald.ski.	3600	in	ns	ns1.domaindiscount24.net.
park-ehrwald.ski.	3600	in	ns	ns2.domaindiscount24.net.
park-ehrwald.ski.	3600	in	ns	ns3.domaindiscount24.net.
parkave.ski.	3600	in	ns	ns77.domaincontrol.com.
parkave.ski.	3600	in	ns	ns78.domaincontrol.com.
parkavenue.ski.	3600	in	ns	ns77.domaincontrol.com.
parkavenue.ski.	3600	in	ns	ns78.domaincontrol.com.
parkcity.ski.	3600	in	ns	ns1.viawest.net.
parkcity.ski.	3600	in	ns	ns2.viawest.net.
parkcityhome.ski.	3600	in	ns	ns73.domaincontrol.com.
parkcityhome.ski.	3600	in	ns	ns74.domaincontrol.com.
parkcitymountain.ski.	3600	in	ns	ns1.viawest.net.
parkcitymountain.ski.	3600	in	ns	ns2.viawest.net.
parkcityrental.ski.	3600	in	ns	pdns03.domaincontrol.com.
parkcityrental.ski.	3600	in	ns	pdns04.domaincontrol.com.
parkcityskirental.ski.	3600	in	ns	ns1.iwantmyname.net.
parkcityskirental.ski.	3600	in	ns	ns2.iwantmyname.net.
parkcityskirental.ski.	3600	in	ns	ns3.iwantmyname.net.
parkcityskirental.ski.	3600	in	ns	ns4.iwantmyname.net.
parkcityskirentals.ski.	3600	in	ns	ns1.iwantmyname.net.
parkcityskirentals.ski.	3600	in	ns	ns2.iwantmyname.net.
parkcityskirentals.ski.	3600	in	ns	ns3.iwantmyname.net.
parkcityskirentals.ski.	3600	in	ns	ns4.iwantmyname.net.
parkcitysport.ski.	3600	in	ns	ns1.iwantmyname.net.
parkcitysport.ski.	3600	in	ns	ns2.iwantmyname.net.
parkcitysport.ski.	3600	in	ns	ns3.iwantmyname.net.
parkcitysport.ski.	3600	in	ns	ns4.iwantmyname.net.
parkcitysports.ski.	3600	in	ns	ns1.iwantmyname.net.
parkcitysports.ski.	3600	in	ns	ns2.iwantmyname.net.
parkcitysports.ski.	3600	in	ns	ns3.iwantmyname.net.
parkcitysports.ski.	3600	in	ns	ns4.iwantmyname.net.
parkcityusa.ski.	3600	in	ns	ns73.domaincontrol.com.
parkcityusa.ski.	3600	in	ns	ns74.domaincontrol.com.
parkcityut.ski.	3600	in	ns	ns73.domaincontrol.com.
parkcityut.ski.	3600	in	ns	ns74.domaincontrol.com.
parkcityutah.ski.	3600	in	ns	curitiba.ns.porkbun.com.
parkcityutah.ski.	3600	in	ns	fortaleza.ns.porkbun.com.
parkcityutah.ski.	3600	in	ns	maceio.ns.porkbun.com.
parkcityutah.ski.	3600	in	ns	salvador.ns.porkbun.com.
parkcityvacationrental.ski.	3600	in	ns	ns77.domaincontrol.com.
parkcityvacationrental.ski.	3600	in	ns	ns78.domaincontrol.com.
parker.ski.	3600	in	ns	ns-124.awsdns-15.com.
parker.ski.	3600	in	ns	ns-1411.awsdns-48.org.
parker.ski.	3600	in	ns	ns-1846.awsdns-38.co.uk.
parker.ski.	3600	in	ns	ns-896.awsdns-48.net.
parkhouse.ski.	3600	in	ns	ns77.domaincontrol.com.
parkhouse.ski.	3600	in	ns	ns78.domaincontrol.com.
parking.ski.	3600	in	ds	19412 13 2 6F6093FD0351BAF4F85B6D750ECAAD9718C63D2CC0E705748B418B948DE024E6
parking.ski.	3600	in	ds	26056 13 2 6A7E0C8CCA4D33A163739EA1697DE73A8157D87238CE1B1C1004FD15DF839A8A
parking.ski.	3600	in	ds	9660 13 2 03C76B2C9DF63A51DF8A41263E5E0DA5E9121BF7364B13821EA15698431F8A57
parking.ski.	3600	in	ns	launch1.spaceship.net.
parking.ski.	3600	in	ns	launch2.spaceship.net.
parking.ski.	3600	in	rrsig	DS 8 2 3600 20260122155824 20260101145824 25581 ski. G/l2Ks1OmbW4s5/KNEDZ6D6ZH45tpJ1aEUBvvOexVpbRTJ4X82aerIEV1k7dEY80+DesVKhZ7bDeUIU0Nc/YF84uCnKkN2H7qCsHPUjGX0PpVoTzDACafoHcJBLmsZUY1EiFmgoH3ebLpaIeOFfk4Pqvl2xmyOpgbIv8uEo4c1E=
parksnow.ski.	3600	in	ns	ns1.regzone.cz.
parksnow.ski.	3600	in	ns	ns1.regzone.de.
parksnow.ski.	3600	in	ns	ns1.regzone.info.
parth.ski.	3600	in	ns	ns75.domaincontrol.com.
parth.ski.	3600	in	ns	ns76.domaincontrol.com.
parul.ski.	3600	in	ds	5150 8 2 DC3D4466A6146724B8324F4347637179FA215EF285880F659BAD717C3912180A
parul.ski.	3600	in	ns	dns15.ovh.net.
parul.ski.	3600	in	ns	ns15.ovh.net.
parul.ski.	3600	in	rrsig	DS 8 2 3600 20260122155824 20260101145824 25581 ski. NzlaqgZyDKhEoRQlJGh+wh5+5kOMpnfNHfcqj5BPLlZ9Kmn3O9NJITIjZmnZMbbUo3S9/aCGlzIx2y/MJqotpdCpqu8SamdhZ0OLt15zuqI+YWOgt5RojnEzekyL9ssmDHZA9ehn9wK13zaQz33O4zKn13NzaKAGyeyZUcrjEJY=
pas-de-la-casa.ski.	3600	in	ns	ns1.dns-parking.com.
pas-de-la-casa.ski.	3600	in	ns	ns2.dns-parking.com.
pascalchristen.ski.	3600	in	ns	ns10.wixdns.net.
pascalchristen.ski.	3600	in	ns	ns11.wixdns.net.
pasdelacasa.ski.	3600	in	ns	ns1fkl.name.com.
pasdelacasa.ski.	3600	in	ns	ns2btz.name.com.
pasdelacasa.ski.	3600	in	ns	ns3gmv.name.com.
pasdelacasa.ski.	3600	in	ns	ns4lny.name.com.
pasgrau.ski.	3600	in	ns	ns1.andornet.ad.
pasgrau.ski.	3600	in	ns	ns2.andornet.ad.
pasierb.ski.	3600	in	ns	peyton.ns.cloudflare.com.
pasierb.ski.	3600	in	ns	zara.ns.cloudflare.com.
pasin.ski.	3600	in	ds	31679 8 2 279CE3E3105CF260FA31A23B96A3A7BD76DAD669C9E1731AF1EF6FE7425EA16E
pasin.ski.	3600	in	ns	dns200.anycast.me.
pasin.ski.	3600	in	ns	ns200.anycast.me.
pasin.ski.	3600	in	rrsig	DS 8 2 3600 20260122155824 20260101145824 25581 ski. CncbgzamvM8KQVUG1zBGmFtauzr070j1yMVgDjIfbxx4ElGZZYBeP1gm423ceXQxNDdL0OGR1xMhnQWZPirJHGTMe/sef5cAB2AX/3p0PEhA37Hs/X567gRIkhqI1gtuWshNTTJu3UpY7Dn/yj9p9lE9l+82l47LZZ3deIARwjs=
pasqua.ski.	3600	in	ns	dns101.register.com.
pasqua.ski.	3600	in	ns	dns102.register.com.
pass-serrechevalier.ski.	3600	in	ns	nsa.perf1.fr.
pass-serrechevalier.ski.	3600	in	ns	nsb.perf1.com.
pass-serrechevalier.ski.	3600	in	ns	nsc.perf1.com.
passemontagne.ski.	3600	in	ds	23339 8 2 9E9310194AA2AB63BD3A233300D5824A5F41777756D894B57247400E83610CFA
passemontagne.ski.	3600	in	ns	dns106.ovh.net.
passemontagne.ski.	3600	in	ns	ns106.ovh.net.
passemontagne.ski.	3600	in	rrsig	DS 8 2 3600 20260122155824 20260101145824 25581 ski. E8fXPvGwP0PkkovgGnKkmHhVEWrIeQtrDbfBDassPKt5wP7HW0bWMHWiRwWMntdojFqPA+3KKc0BG9zei0gk3Dlmn14GSnjRhPD4uIyXz0LA0obYosirGMO0+CW9xcRR2gE9Df5Zdc5yFjuwlqHbMzjPh555E0R4QKHH9yAMB+k=
passionfor.ski.	3600	in	ns	dns01.dipcon.com.
passionfor.ski.	3600	in	ns	dns02.ports.se.
passionfor.ski.	3600	in	ns	dns03.ports.se.
passionfor.ski.	3600	in	ns	dns04.ports.net.
passmap.ski.	3600	in	ns	curitiba.ns.porkbun.com.
passmap.ski.	3600	in	ns	fortaleza.ns.porkbun.com.
passmap.ski.	3600	in	ns	maceio.ns.porkbun.com.
passmap.ski.	3600	in	ns	salvador.ns.porkbun.com.
passolanciano.ski.	3600	in	ns	ns1.whois.com.
passolanciano.ski.	3600	in	ns	ns2.whois.com.
passolanciano.ski.	3600	in	ns	ns3.whois.com.
passolanciano.ski.	3600	in	ns	ns4.whois.com.
pastel.ski.	3600	in	ns	ns1.hover.com.
pastel.ski.	3600	in	ns	ns2.hover.com.
paszkow.ski.	3600	in	ns	dns113.ovh.net.
paszkow.ski.	3600	in	ns	ns113.ovh.net.
pat.ski.	3600	in	ns	ns1mtw.name.com.
pat.ski.	3600	in	ns	ns2fln.name.com.
pat.ski.	3600	in	ns	ns3cqz.name.com.
pat.ski.	3600	in	ns	ns4fmx.name.com.
patagonia.ski.	3600	in	ns	ns1.markmonitor.com.
patagonia.ski.	3600	in	ns	ns2.markmonitor.com.
patagonia.ski.	3600	in	ns	ns3.markmonitor.com.
patagonia.ski.	3600	in	ns	ns4.markmonitor.com.
patagonia.ski.	3600	in	ns	ns5.markmonitor.com.
patagonia.ski.	3600	in	ns	ns6.markmonitor.com.
patagonia.ski.	3600	in	ns	ns7.markmonitor.com.
patch.ski.	3600	in	ns	ns1.monikerdns.net.
patch.ski.	3600	in	ns	ns2.monikerdns.net.
patch.ski.	3600	in	ns	ns3.monikerdns.net.
patch.ski.	3600	in	ns	ns4.monikerdns.net.
patel.ski.	3600	in	ns	ns1fkl.name.com.
patel.ski.	3600	in	ns	ns2btz.name.com.
patel.ski.	3600	in	ns	ns3nrz.name.com.
patel.ski.	3600	in	ns	ns4qxz.name.com.
pater.ski.	3600	in	ds	2371 13 2 45F0105D23AF5AE3F8C79FED409D0AA49F35B884E854E0812B54087C91F33119
pater.ski.	3600	in	ns	pat.ns.cloudflare.com.
pater.ski.	3600	in	ns	quentin.ns.cloudflare.com.
pater.ski.	3600	in	rrsig	DS 8 2 3600 20260122155824 20260101145824 25581 ski. Buc6u6vt0TwWvdVxcvFCussXJ8Fx87pS4N+PRGfizKkIqGwDFDpjWSJQjwqvgrvZ7mBuYyqb4kl7d8pHQzRnSSRuF+7+5xuvMh5N+zAdakAk1//2FY8/aeS+T7rypHwrkqg2woedC645huj7wIGlOf0a/BeaoJwA1IKF8UU1XEI=
pathims88nifudrknrkvbe370cn6095m.ski.	3600	in	nsec3	1 1 0 73 PBICQ4BIKRQQ44KLU5TBOBME9MB4GESE NS DS RRSIG
pathims88nifudrknrkvbe370cn6095m.ski.	3600	in	rrsig	NSEC3 8 2 3600 20260122155824 20260101145824 25581 ski. Yzz2pncpiG4ayD/Kby62A7FZmOSTIk+PW0wqxQuWY4Vbxs05HyIxDKVdPGkppy3ecmmT+qZTAIc56yzFdvQwLmLeyt4tZD/BCjSufH65GMjHj5lprmggqbBC6TrDhz9LgK8Q+u7Bg1JzgJgxQC1M8kmA7sMwD8Rnm6F28pzrn4I=
pator.ski.	3600	in	ns	ns1fkl.name.com.
pator.ski.	3600	in	ns	ns2btz.name.com.
pator.ski.	3600	in	ns	ns3npv.name.com.
pator.ski.	3600	in	ns	ns4cpw.name.com.
patrik-michal.ski.	3600	in	ns	docks03.rzone.de.
patrik-michal.ski.	3600	in	ns	shades11.rzone.de.
patrol.ski.	3600	in	ns	ns51.domaincontrol.com.
patrol.ski.	3600	in	ns	ns52.domaincontrol.com.
patroller.ski.	3600	in	ns	ns1.wordpress.com.
patroller.ski.	3600	in	ns	ns2.wordpress.com.
patroller.ski.	3600	in	ns	ns3.wordpress.com.
patterer.ski.	3600	in	ns	ns1.netzadresse.at.
patterer.ski.	3600	in	ns	ns2.netzadresse.at.
patterer.ski.	3600	in	ns	ns3.netzadresse.at.
patterer.ski.	3600	in	ns	ns4.netzadresse.at.
patynow.ski.	3600	in	ns	amit.ns.cloudflare.com.
patynow.ski.	3600	in	ns	amy.ns.cloudflare.com.
paul.ski.	3600	in	ns	adel.ns.cloudflare.com.
paul.ski.	3600	in	ns	clark.ns.cloudflare.com.
paulboraw.ski.	3600	in	ns	ns03.domaincontrol.com.
paulboraw.ski.	3600	in	ns	ns04.domaincontrol.com.
paulburrusaward.ski.	3600	in	ns	ns1.wordpress.com.
paulburrusaward.ski.	3600	in	ns	ns2.wordpress.com.
paulburrusaward.ski.	3600	in	ns	ns3.wordpress.com.
paulkruczyn.ski.	3600	in	ns	ns1.dreamhost.com.
paulkruczyn.ski.	3600	in	ns	ns2.dreamhost.com.
paulkruczyn.ski.	3600	in	ns	ns3.dreamhost.com.
paulo.ski.	3600	in	ns	christina.ns.cloudflare.com.
paulo.ski.	3600	in	ns	cody.ns.cloudflare.com.
paulthaddeuskruczyn.ski.	3600	in	ns	ns1.dreamhost.com.
paulthaddeuskruczyn.ski.	3600	in	ns	ns2.dreamhost.com.
paulthaddeuskruczyn.ski.	3600	in	ns	ns3.dreamhost.com.
paultkruczyn.ski.	3600	in	ns	ns1.dreamhost.com.
paultkruczyn.ski.	3600	in	ns	ns2.dreamhost.com.
paultkruczyn.ski.	3600	in	ns	ns3.dreamhost.com.
pavin-sancy.ski.	3600	in	ns	ns01.xsalto.net.
pavin-sancy.ski.	3600	in	ns	ns02.xsalto.net.
pawel.ski.	3600	in	ns	dns1.registrar-servers.com.
pawel.ski.	3600	in	ns	dns2.registrar-servers.com.
pawlikow.ski.	3600	in	ns	dell.ns.cloudflare.com.
pawlikow.ski.	3600	in	ns	derek.ns.cloudflare.com.
pawlow.ski.	3600	in	ns	ns1.domain.com.
pawlow.ski.	3600	in	ns	ns2.domain.com.
pay.ski.	3600	in	ns	andy.ns.cloudflare.com.
pay.ski.	3600	in	ns	lola.ns.cloudflare.com.
payasyou.ski.	3600	in	ns	ns1.dyna-ns.net.
payasyou.ski.	3600	in	ns	ns2.dyna-ns.net.
payroll.ski.	3600	in	ns	ns01.trademarkarea.com.
payroll.ski.	3600	in	ns	ns02.trademarkarea.com.
payroll.ski.	3600	in	ns	ns03.trademarkarea.com.
pbicq4bikrqq44klu5tbobme9mb4gese.ski.	3600	in	nsec3	1 1 0 73 PE4N11R7OB3KPF34GUOISSV5L7LBPH0L NS DS RRSIG
pbicq4bikrqq44klu5tbobme9mb4gese.ski.	3600	in	rrsig	NSEC3 8 2 3600 20260122155824 20260101145824 25581 ski. be6lbD5Urgquiv/uG/TDsx05euLNT9xXnq10V4mPMMsL+UE0Vi9Sb4vbktWPyfg4VTwk3F4x5SI3/u/MtnEqTWo8MJaSsifAGtGYzXbL50uQsfTbtrgd+MUXtr9ZuJzn2xd3lM4bH8KaBEdF/km9baJoTTh9BU+iGqeEWzMKPe4=
pc.ski.	3600	in	ns	ns1.afternic.com.
pc.ski.	3600	in	ns	ns2.afternic.com.
pc.ski.	3600	in	ns	verification-kdtyvonat3erzczpmdegqk.ns101.verify.hn.
pcomjw.ski.	3600	in	ns	ns1.dnsip.com.
pcomjw.ski.	3600	in	ns	ns2.dnsip.com.
pczhj.ski.	3600	in	ns	ns1.dnsip.com.
pczhj.ski.	3600	in	ns	ns2.dnsip.com.
pe4n11r7ob3kpf34guoissv5l7lbph0l.ski.	3600	in	nsec3	1 1 0 73 PIH5KJ6N9AIDJ51DGMC9540C7D83C5EH NS DS RRSIG
pe4n11r7ob3kpf34guoissv5l7lbph0l.ski.	3600	in	rrsig	NSEC3 8 2 3600 20260122155824 20260101145824 25581 ski. QErMQGC39wKxmCmL8tE1EIaep08ex7p2ir43TaT0L/wCNKKL1jKaBoLtSs2dGBbQ6WOXhtolbg+/55PqB066y66vjwH7+SIJ21FxtNV2oP7KoAQaGt0zGZ6WjVQzwduXdyMG0q4+2d/aMo7w7zSTp3LxgKdIbEAgayIRp0A0cec=
peak.ski.	3600	in	ns	ns1.domaincom-default.domainparkingserver.net.
peak.ski.	3600	in	ns	ns2.domaincom-default.domainparkingserver.net.
peaklabs.ski.	3600	in	ns	ns-cloud-a1.googledomains.com.
peaklabs.ski.	3600	in	ns	ns-cloud-a2.googledomains.com.
peaklabs.ski.	3600	in	ns	ns-cloud-a3.googledomains.com.
peaklabs.ski.	3600	in	ns	ns-cloud-a4.googledomains.com.
peakperformance.ski.	3600	in	ns	dns01.dipcon.com.
peakperformance.ski.	3600	in	ns	dns02.ports.se.
peakperformance.ski.	3600	in	ns	dns03.ports.se.
peakperformance.ski.	3600	in	ns	dns04.ports.net.
peakretreats.ski.	3600	in	ns	ns1fkl.name.com.
peakretreats.ski.	3600	in	ns	ns2knz.name.com.
peakretreats.ski.	3600	in	ns	ns3qtx.name.com.
peakretreats.ski.	3600	in	ns	ns4htz.name.com.
peaksnap.ski.	3600	in	ns	harry.dnspod.net.
peaksnap.ski.	3600	in	ns	lambert.dnspod.net.
pec.ski.	3600	in	ns	ns65.domaincontrol.com.
pec.ski.	3600	in	ns	ns66.domaincontrol.com.
pedigree.ski.	3600	in	ns	ns35.domaincontrol.com.
pedigree.ski.	3600	in	ns	ns36.domaincontrol.com.
pedigreeski.ski.	3600	in	ns	ns29.domaincontrol.com.
pedigreeski.ski.	3600	in	ns	ns30.domaincontrol.com.
pedigreeskishop.ski.	3600	in	ns	ns35.domaincontrol.com.
pedigreeskishop.ski.	3600	in	ns	ns36.domaincontrol.com.
peek.ski.	3600	in	ns	dns23.hichina.com.
peek.ski.	3600	in	ns	dns24.hichina.com.
pej.ski.	3600	in	ns	ns1.hover.com.
pej.ski.	3600	in	ns	ns2.hover.com.
pekar.ski.	3600	in	ns	dns1.registrar-servers.com.
pekar.ski.	3600	in	ns	dns2.registrar-servers.com.
pekev.ski.	3600	in	ns	dns1.p06.nsone.net.
pekev.ski.	3600	in	ns	dns2.p06.nsone.net.
pekev.ski.	3600	in	ns	dns3.p06.nsone.net.
pekev.ski.	3600	in	ns	dns4.p06.nsone.net.
pelmo.ski.	3600	in	ns	ns1.eurodns.com.
pelmo.ski.	3600	in	ns	ns2.eurodns.com.
pelmo.ski.	3600	in	ns	ns3.eurodns.com.
pelmo.ski.	3600	in	ns	ns4.eurodns.com.
pelow.ski.	3600	in	ns	ns1022.ui-dns.org.
pelow.ski.	3600	in	ns	ns1051.ui-dns.biz.
pelow.ski.	3600	in	ns	ns1093.ui-dns.com.
pelow.ski.	3600	in	ns	ns1113.ui-dns.de.
pen.ski.	3600	in	ns	ns1.dns-redirect.com.
pen.ski.	3600	in	ns	ns2.dns-redirect.com.
penitentes.ski.	3600	in	ns	ns1.donweb.com.
penitentes.ski.	3600	in	ns	ns2.donweb.com.
pennsylvania.ski.	3600	in	ns	ns1ntw.name.com.
pennsylvania.ski.	3600	in	ns	ns2fjz.name.com.
pennsylvania.ski.	3600	in	ns	ns3dgr.name.com.
pennsylvania.ski.	3600	in	ns	ns4bfy.name.com.
pension.ski.	3600	in	ns	ns1.domaindiscount24.net.
pension.ski.	3600	in	ns	ns2.domaindiscount24.net.
pension.ski.	3600	in	ns	ns3.domaindiscount24.net.
pepe.ski.	3600	in	ns	dns5.parkpage.foundationapi.com.
pepe.ski.	3600	in	ns	dns6.parkpage.foundationapi.com.
peplin.ski.	3600	in	ns	abby.ns.cloudflare.com.
peplin.ski.	3600	in	ns	lakas.ns.cloudflare.com.
perco.ski.	3600	in	ns	ns35.domaincontrol.com.
perco.ski.	3600	in	ns	ns36.domaincontrol.com.
perfecta.ski.	3600	in	ns	ns1.101domain.com.
