clinic.	3600	in	soa	v0n0.nic.clinic. hostmaster.donuts.email. 1767661101 7200 900 1209600 3600
1337.clinic.	3600	in	rrsig	DS 8 2 3600 20260122152734 20260101142734 63729 clinic. gg1Tf8wQ0gRLDsFp/wGpoy7drZQqxGDyCBRfUxINwYeS9bxNDfFkwnHfBRcMQvQRd/lH2BG9a0wdHLNIFqRceWpckAZZuJtf+TRQ8Daye15Ss4KnV0aN7Y2OG2mHnjX81gS5igqQV3B9gZ3Dv/zK8cR8XhGxi0GOUkoJTOc9Tuc=
140.clinic.	3600	in	ns	dns01.gmoserver.jp.
140.clinic.	3600	in	ns	dns02.gmoserver.jp.
1618.clinic.	3600	in	ns	nsa1.srv53.com.
1618.clinic.	3600	in	ns	nsa2.srv53.net.
1618.clinic.	3600	in	ns	nsa4.srv53.org.
1618.clinic.	3600	in	ns	nsb2.srv53.net.
1618.clinic.	3600	in	ns	nsb2.srv53.org.
1618.clinic.	3600	in	ns	nsb3.srv53.com.
1618.clinic.	3600	in	ns	nsc2.srv53.net.
1618.clinic.	3600	in	ns	nsc2.srv53.org.
1618.clinic.	3600	in	ns	nsc3.srv53.com.
1618.clinic.	3600	in	ns	nsd1.srv53.org.
1618.clinic.	3600	in	ns	nsd2.srv53.com.
1618.clinic.	3600	in	ns	nsd2.srv53.net.
16f80nuvftn7i7ts1pvn34qdstv0gu3t.clinic.	3600	in	nsec3	1 1 0 73 17146NUSNNR7CSKIREERH2CKURHDDD13 NS DS RRSIG
16f80nuvftn7i7ts1pvn34qdstv0gu3t.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. IZHBseqKoJWsGqdQF1UDIak4RWmOeDG2az3o75GcNL6hvb4dYQfg+BbQmb6zaQb4y7WY5e/oAr6qGm3PanWaaLGUPVIq5gcNCobjC8yAxqs4j2NIIYHyztyT/vDKP+J7TB3Ynxj5W9U83NtH+M9nVvisRTLk3Thz2MsXBYHdOBU=
17146nusnnr7cskireerh2ckurhddd13.clinic.	3600	in	nsec3	1 1 0 73 17I1EQ0RJU39R0L2HI2IRD6I31MCABC6 NS DS RRSIG
17146nusnnr7cskireerh2ckurhddd13.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. a5R/yOr19x1DIJQ/MPd6vDOY2tXgEoZxXXdVbslbzcxLyc+gkuRDabsJTBSHkIWIqVT1qUcaxzsfM0a3JqOlG2gggtE/M1h+NLNNWua4CezYTjLmk3XNBZQmgsKxtnC3vLdOUkw6f7tC41dkYKki/eZvxxiimMTiD/Gdsj5huG0=
17i1eq0rju39r0l2hi2ird6i31mcabc6.clinic.	3600	in	nsec3	1 1 0 73 184531NAUJSIHJDSFS38U4J594MU8MSP NS DS RRSIG
17i1eq0rju39r0l2hi2ird6i31mcabc6.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. cpMy1SnFHtP10C+Jqvj9tAqHtHAVHmtHDmqlxOo81rftOIFMlMTxMXjLqHMdn6FCAJ5S7hYdL+pAI54dELofNudTQwkLJtCy3sjIbKhjoKbwOV6BCngKxPMm3/CCboyqktRC/6wheHRTXbBV8Ejeg0rO4SddgjWZ4dF7ZL6LSYs=
180.clinic.	3600	in	ns	ns1.dns-parking.com.
180.clinic.	3600	in	ns	ns2.dns-parking.com.
180wellness.clinic.	3600	in	ns	ns49.domaincontrol.com.
180wellness.clinic.	3600	in	ns	ns50.domaincontrol.com.
184531naujsihjdsfs38u4j594mu8msp.clinic.	3600	in	nsec3	1 1 0 73 18721BO2GAEE9GDPVT76U81LD8J9KKF1 NS DS RRSIG
