ss965u0h68eq38mrnj5n6aeqie1m60p0.compare.	900	in	rrsig	NSEC3 8 2 900 20250917215637 20250903210921 7680 compare. BORerQ/7upakSqX+SjETXYou3TnDL9gOmdt3OpvwNfGX2mKIPphq5HmqZ29f+NxywLYXY0O0AQ6bZN9VSgbQ0e8royrlLwFhNO7EXjso3VdLLJ45MzSMS6LBJwbwxe1a5dao8uOwQ7Z3zly1V9mqjOD3LsvNEcN/6cyMXXEByg9+lCaWK/yrn1lGYNvwF7t6vmVBabVQzF9CQDnc4Ef9TQ==
stablecoinbank.compare.	3600	in	ns	ns05.domaincontrol.com.
stablecoinbank.compare.	3600	in	ns	ns06.domaincontrol.com.
stablecoinpayments.compare.	3600	in	ns	ns71.domaincontrol.com.
stablecoinpayments.compare.	3600	in	ns	ns72.domaincontrol.com.
stablecoinspayment.compare.	3600	in	ns	ns27.domaincontrol.com.
stablecoinspayment.compare.	3600	in	ns	ns28.domaincontrol.com.
stack.compare.	3600	in	ns	ns31.domaincontrol.com.
stack.compare.	3600	in	ns	ns32.domaincontrol.com.
stallion.compare.	3600	in	ns	ns73.domaincontrol.com.
stallion.compare.	3600	in	ns	ns74.domaincontrol.com.
stape.compare.	3600	in	ns	coen.ns.cloudflare.com.
stape.compare.	3600	in	ns	rosa.ns.cloudflare.com.
stats.compare.	3600	in	ns	curitiba.ns.porkbun.com.
stats.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
stats.compare.	3600	in	ns	maceio.ns.porkbun.com.
stats.compare.	3600	in	ns	salvador.ns.porkbun.com.
staycation.compare.	3600	in	ns	ns1.sedoparking.com.
staycation.compare.	3600	in	ns	ns2.sedoparking.com.
stocketf.compare.	3600	in	ns	ns13.domaincontrol.com.
stocketf.compare.	3600	in	ns	ns14.domaincontrol.com.
string.compare.	3600	in	ns	3433.ns1.above.com.
string.compare.	3600	in	ns	3433.ns2.above.com.
stroom.compare.	3600	in	ns	ns-182-a.gandi.net.
stroom.compare.	3600	in	ns	ns-183-c.gandi.net.
stroom.compare.	3600	in	ns	ns-206-b.gandi.net.
sunwin.compare.	3600	in	ns	elijah.ns.cloudflare.com.
sunwin.compare.	3600	in	ns	sneh.ns.cloudflare.com.
super.compare.	3600	in	ns	ns1.aftermarket.com.
super.compare.	3600	in	ns	ns2.aftermarket.com.
supermarket.compare.	3600	in	ds	60780 13 2 9C26189074F3651B147942A2D1E7E46DC8E124EA69AA94824C4384E429DB529B
supermarket.compare.	3600	in	ns	launch1.spaceship.net.
supermarket.compare.	3600	in	ns	launch2.spaceship.net.
supermarket.compare.	3600	in	rrsig	DS 8 2 3600 20250917100634 20250903095032 7680 compare. buvYePTIw1E7DSoH4KTOkaXsJfkv0lzY1gBlsz7vlGQbW/9VfDczhNahyFNzKtLt/rBohXvOJ2T6mmCGPtRaAt6l3En+bdSMgDGob7qCcf0q4MTW7TERP+5NUQDCpY35uVEaBFKNF8jOVz6A+nb+xDYiSzj9wKi6kYmDpAmiG0arcm8qvZMm61DI3Rf35mz5xKxol0Kk7eIK7ikD8LT74w==
supersigns.compare.	3600	in	ns	ns1.101domain.com.
supersigns.compare.	3600	in	ns	ns2.101domain.com.
superyacht.compare.	3600	in	ns	ns55.domaincontrol.com.
superyacht.compare.	3600	in	ns	ns56.domaincontrol.com.
sure.compare.	3600	in	ns	ara.ns.cloudflare.com.
sure.compare.	3600	in	ns	craig.ns.cloudflare.com.
surgical.compare.	3600	in	ns	ns53.domaincontrol.com.
surgical.compare.	3600	in	ns	ns54.domaincontrol.com.
surgicalbot.compare.	3600	in	ns	ns41.domaincontrol.com.
surgicalbot.compare.	3600	in	ns	ns42.domaincontrol.com.
surgicalrobots.compare.	3600	in	ns	ns27.domaincontrol.com.
surgicalrobots.compare.	3600	in	ns	ns28.domaincontrol.com.
survive.compare.	3600	in	ns	ns39.domaincontrol.com.
survive.compare.	3600	in	ns	ns40.domaincontrol.com.
survivor.compare.	3600	in	ns	ns17.domaincontrol.com.
survivor.compare.	3600	in	ns	ns18.domaincontrol.com.
sv368.compare.	3600	in	ns	ns25.domaincontrol.com.
sv368.compare.	3600	in	ns	ns26.domaincontrol.com.
swip.compare.	3600	in	ns	ns43.domaincontrol.com.
swip.compare.	3600	in	ns	ns44.domaincontrol.com.
swipe.compare.	3600	in	ns	ns07.domaincontrol.com.
swipe.compare.	3600	in	ns	ns08.domaincontrol.com.
switchup.compare.	3600	in	ns	ns1.netim.net.
switchup.compare.	3600	in	ns	ns2.netim.net.
switchup.compare.	3600	in	ns	ns3.netim.net.
sydneyprojectmanagement.compare.	3600	in	ns	ns57.domaincontrol.com.
sydneyprojectmanagement.compare.	3600	in	ns	ns58.domaincontrol.com.
sydneypropertymanagement.compare.	3600	in	ns	ns69.domaincontrol.com.
sydneypropertymanagement.compare.	3600	in	ns	ns70.domaincontrol.com.
syntax.compare.	3600	in	ns	ns467.mihanwebhost.com.
syntax.compare.	3600	in	ns	ns468.mihanwebhost.com.
synthetic.compare.	3600	in	ns	ns27.domaincontrol.com.
synthetic.compare.	3600	in	ns	ns28.domaincontrol.com.
t2.compare.	3600	in	ns	dns1.p05.nsone.net.
t2.compare.	3600	in	ns	dns2.p05.nsone.net.
t2.compare.	3600	in	ns	dns3.p05.nsone.net.
t2.compare.	3600	in	ns	dns4.p05.nsone.net.
t2.compare.	3600	in	ns	ns01.vandalay-industries.net.
t2.compare.	3600	in	ns	ns02.vandalay-industries.net.
t2.compare.	3600	in	ns	ns03.vandalay-industries.net.
t2.compare.	3600	in	ns	ns04.vandalay-industries.net.
tafecourses.compare.	3600	in	ns	ns1.nameserver.net.au.
tafecourses.compare.	3600	in	ns	ns2.nameserver.net.au.
tafecourses.compare.	3600	in	ns	ns3.nameserver.net.au.
takeaways.compare.	3600	in	ns	ns1.sedoparking.com.
takeaways.compare.	3600	in	ns	ns2.sedoparking.com.
taketwointeractive.compare.	3600	in	ns	dns1.p05.nsone.net.
taketwointeractive.compare.	3600	in	ns	dns2.p05.nsone.net.
taketwointeractive.compare.	3600	in	ns	dns3.p05.nsone.net.
taketwointeractive.compare.	3600	in	ns	dns4.p05.nsone.net.
taketwointeractive.compare.	3600	in	ns	ns01.vandalay-industries.net.
taketwointeractive.compare.	3600	in	ns	ns02.vandalay-industries.net.
taketwointeractive.compare.	3600	in	ns	ns03.vandalay-industries.net.
taketwointeractive.compare.	3600	in	ns	ns04.vandalay-industries.net.
tapestry.compare.	3600	in	ns	ns1.markmonitor.com.
tapestry.compare.	3600	in	ns	ns2.markmonitor.com.
tapestry.compare.	3600	in	ns	ns3.markmonitor.com.
tapestry.compare.	3600	in	ns	ns4.markmonitor.com.
tapestry.compare.	3600	in	ns	ns5.markmonitor.com.
tapestry.compare.	3600	in	ns	ns6.markmonitor.com.
tapestry.compare.	3600	in	ns	ns7.markmonitor.com.
target.compare.	3600	in	ns	ns03.gcd-dns.com.
target.compare.	3600	in	ns	ns04.gcd-dns.com.
teacher.compare.	3600	in	ns	ns59.domaincontrol.com.
teacher.compare.	3600	in	ns	ns60.domaincontrol.com.
team.compare.	3600	in	ns	ns1.greengeeks.net.
team.compare.	3600	in	ns	ns2.greengeeks.net.
tech.compare.	3600	in	ns	kayden.ns.cloudflare.com.
tech.compare.	3600	in	ns	keyla.ns.cloudflare.com.
teledoctor.compare.	3600	in	ns	ns35.domaincontrol.com.
teledoctor.compare.	3600	in	ns	ns36.domaincontrol.com.
telemed.compare.	3600	in	ns	ns49.domaincontrol.com.
telemed.compare.	3600	in	ns	ns50.domaincontrol.com.
tempo.compare.	3600	in	ns	ns1.markmonitor.com.
tempo.compare.	3600	in	ns	ns2.markmonitor.com.
tempo.compare.	3600	in	ns	ns3.markmonitor.com.
tempo.compare.	3600	in	ns	ns4.markmonitor.com.
tempo.compare.	3600	in	ns	ns5.markmonitor.com.
tempo.compare.	3600	in	ns	ns6.markmonitor.com.
tempo.compare.	3600	in	ns	ns7.markmonitor.com.
test.compare.	3600	in	ns	curitiba.ns.porkbun.com.
test.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
test.compare.	3600	in	ns	maceio.ns.porkbun.com.
test.compare.	3600	in	ns	salvador.ns.porkbun.com.
thabet.compare.	3600	in	ns	curitiba.ns.porkbun.com.
thabet.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
thabet.compare.	3600	in	ns	maceio.ns.porkbun.com.
thabet.compare.	3600	in	ns	salvador.ns.porkbun.com.
that.compare.	3600	in	ns	curitiba.ns.porkbun.com.
that.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
that.compare.	3600	in	ns	maceio.ns.porkbun.com.
that.compare.	3600	in	ns	salvador.ns.porkbun.com.
theblockchain.compare.	3600	in	ns	ns09.domaincontrol.com.
theblockchain.compare.	3600	in	ns	ns10.domaincontrol.com.
thegeneral.compare.	3600	in	ns	ns1.101domain.com.
thegeneral.compare.	3600	in	ns	ns2.101domain.com.
thehartford.compare.	3600	in	ns	ns1.thehartford.com.
thehartford.compare.	3600	in	ns	ns2.thehartford.com.
thehartford.compare.	3600	in	ns	ns3.thehartford.com.
thehartford.compare.	3600	in	ns	ns4.thehartford.com.
theworldsbest.compare.	3600	in	ns	curitiba.ns.porkbun.com.
theworldsbest.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
theworldsbest.compare.	3600	in	ns	maceio.ns.porkbun.com.
theworldsbest.compare.	3600	in	ns	salvador.ns.porkbun.com.
thumdar.compare.	3600	in	ns	ns27.domaincontrol.com.
thumdar.compare.	3600	in	ns	ns28.domaincontrol.com.
ticketing.compare.	3600	in	ns	ivan.ns.cloudflare.com.
ticketing.compare.	3600	in	ns	roxy.ns.cloudflare.com.
ticketwhiz.compare.	3600	in	ns	ns59.domaincontrol.com.
ticketwhiz.compare.	3600	in	ns	ns60.domaincontrol.com.
timber.compare.	3600	in	ds	37774 13 2 AF1DFA89A31964CF437961BD1E62A72CA57E98F66390B8F5060F1553E48F5649
timber.compare.	3600	in	ns	launch1.spaceship.net.
timber.compare.	3600	in	ns	launch2.spaceship.net.
timber.compare.	3600	in	rrsig	DS 8 2 3600 20250918021338 20250904021112 7680 compare. EeuYd27UHdHiKbvQovlBZrwjdEeS2r23xMae93RHdjosWuO3ZTMavv0EYFvrgj4tE6gS6NF3WeQOdHhw55mkXXk6/pbVh7fqqENj8Lz+tgKjdrENFGKjVI8UDFf4Pv+yDy83+2d9zITFzkyvijXlQYVrmlVg/TyV4zDMnt2mZmWknwX1tSuAUitOg0F+emEc7nkdVlpD371kQSMnC8QDog==
time.compare.	3600	in	ns	curitiba.ns.porkbun.com.
time.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
time.compare.	3600	in	ns	maceio.ns.porkbun.com.
time.compare.	3600	in	ns	salvador.ns.porkbun.com.
timezone.compare.	3600	in	ns	curitiba.ns.porkbun.com.
timezone.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
timezone.compare.	3600	in	ns	maceio.ns.porkbun.com.
timezone.compare.	3600	in	ns	salvador.ns.porkbun.com.
tire.compare.	3600	in	ns	dns1.cscdns.net.
tire.compare.	3600	in	ns	dns2.cscdns.net.
tires.compare.	3600	in	ns	dns1.cscdns.net.
tires.compare.	3600	in	ns	dns2.cscdns.net.
token.compare.	3600	in	ns	x.ns.joker.com.
token.compare.	3600	in	ns	y.ns.joker.com.
token.compare.	3600	in	ns	z.ns.joker.com.
tokenization.compare.	3600	in	ns	ns59.domaincontrol.com.
tokenization.compare.	3600	in	ns	ns60.domaincontrol.com.
tokenized.compare.	3600	in	ns	ns61.domaincontrol.com.
tokenized.compare.	3600	in	ns	ns62.domaincontrol.com.
top-rated.compare.	3600	in	ns	ns03.domaincontrol.com.
top-rated.compare.	3600	in	ns	ns04.domaincontrol.com.
top10.compare.	3600	in	ns	kanye.ns.cloudflare.com.
top10.compare.	3600	in	ns	sara.ns.cloudflare.com.
toptier.compare.	3600	in	ns	ns27.domaincontrol.com.
toptier.compare.	3600	in	ns	ns28.domaincontrol.com.
toric.compare.	3600	in	ns	ns1.markmonitor.com.
toric.compare.	3600	in	ns	ns2.markmonitor.com.
toric.compare.	3600	in	ns	ns3.markmonitor.com.
toric.compare.	3600	in	ns	ns4.markmonitor.com.
toric.compare.	3600	in	ns	ns5.markmonitor.com.
toric.compare.	3600	in	ns	ns6.markmonitor.com.
toric.compare.	3600	in	ns	ns7.markmonitor.com.
touch.compare.	3600	in	ns	ns49.domaincontrol.com.
touch.compare.	3600	in	ns	ns50.domaincontrol.com.
trade.compare.	3600	in	ds	13752 13 2 4F9962BD55A4AD25AF6CA3A41A9F0DDABCDACCF77FC13B157EA70BBBC8FA8473
trade.compare.	3600	in	ns	launch1.spaceship.net.
trade.compare.	3600	in	ns	launch2.spaceship.net.
trade.compare.	3600	in	rrsig	DS 8 2 3600 20250918021338 20250904021112 7680 compare. fuTAtk7TtftYzN1mToxhNWtXzOWL3ahxYnTNIIWjS2lGlTjPh7xH4RAwrx4N7tQvZQ9sFnZ4g+tM1z00AdouP7LjhUgdmc8xOWZNKNZLijpxdNLitUB+zHpZAVWfAUX8terRkCVPT/wSQ40LiX4yURYkZDsga2ue3VYQwbhuxIFS1OgziV0N2pIjJvs6m4xY2PbuxaRRGhLuyBvj9I1IRA==
tradesman.compare.	3600	in	ns	ns1.sedoparking.com.
tradesman.compare.	3600	in	ns	ns2.sedoparking.com.
training.compare.	3600	in	ns	ns1.onlydomains.com.
training.compare.	3600	in	ns	ns2.onlydomains.com.
training.compare.	3600	in	ns	ns3.onlydomains.com.
traintickets.compare.	3600	in	ns	curitiba.ns.porkbun.com.
traintickets.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
traintickets.compare.	3600	in	ns	maceio.ns.porkbun.com.
traintickets.compare.	3600	in	ns	salvador.ns.porkbun.com.
translate.compare.	3600	in	ns	ns77.domaincontrol.com.
translate.compare.	3600	in	ns	ns78.domaincontrol.com.
travel-insurance.compare.	3600	in	ns	ns41.domaincontrol.com.
travel-insurance.compare.	3600	in	ns	ns42.domaincontrol.com.
travel.compare.	3600	in	ns	ns.udag.de.
travel.compare.	3600	in	ns	ns.udag.net.
travel.compare.	3600	in	ns	ns.udag.org.
traveldata.compare.	3600	in	ns	ns09.domaincontrol.com.
traveldata.compare.	3600	in	ns	ns10.domaincontrol.com.
trellix.compare.	3600	in	ns	dns1.cscdns.net.
trellix.compare.	3600	in	ns	dns2.cscdns.net.
trellixsecurity.compare.	3600	in	ns	dns1.cscdns.net.
trellixsecurity.compare.	3600	in	ns	dns2.cscdns.net.
tripactions.compare.	3600	in	ns	ns1.markmonitor.com.
tripactions.compare.	3600	in	ns	ns2.markmonitor.com.
tripactions.compare.	3600	in	ns	ns3.markmonitor.com.
tripactions.compare.	3600	in	ns	ns4.markmonitor.com.
tripactions.compare.	3600	in	ns	ns5.markmonitor.com.
tripactions.compare.	3600	in	ns	ns6.markmonitor.com.
tripactions.compare.	3600	in	ns	ns7.markmonitor.com.
tru.compare.	3600	in	ns	ns1.markmonitor.com.
tru.compare.	3600	in	ns	ns2.markmonitor.com.
tru.compare.	3600	in	ns	ns3.markmonitor.com.
tru.compare.	3600	in	ns	ns4.markmonitor.com.
tru.compare.	3600	in	ns	ns5.markmonitor.com.
tru.compare.	3600	in	ns	ns6.markmonitor.com.
tru.compare.	3600	in	ns	ns7.markmonitor.com.
truth.compare.	3600	in	ns	ns31.domaincontrol.com.
truth.compare.	3600	in	ns	ns32.domaincontrol.com.
truthgpt.compare.	3600	in	ns	curitiba.ns.porkbun.com.
truthgpt.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
truthgpt.compare.	3600	in	ns	maceio.ns.porkbun.com.
truthgpt.compare.	3600	in	ns	salvador.ns.porkbun.com.
tudor.compare.	3600	in	ns	dns1.p03.nsone.net.
tudor.compare.	3600	in	ns	dns2.p03.nsone.net.
tudor.compare.	3600	in	ns	dns3.p03.nsone.net.
tudor.compare.	3600	in	ns	dns4.p03.nsone.net.
tudorwatch.compare.	3600	in	ns	dns1.p03.nsone.net.
tudorwatch.compare.	3600	in	ns	dns2.p03.nsone.net.
tudorwatch.compare.	3600	in	ns	dns3.p03.nsone.net.
tudorwatch.compare.	3600	in	ns	dns4.p03.nsone.net.
twilio.compare.	3600	in	ns	ns1.markmonitor.com.
twilio.compare.	3600	in	ns	ns2.markmonitor.com.
twilio.compare.	3600	in	ns	ns3.markmonitor.com.
twilio.compare.	3600	in	ns	ns4.markmonitor.com.
twilio.compare.	3600	in	ns	ns5.markmonitor.com.
twilio.compare.	3600	in	ns	ns6.markmonitor.com.
twilio.compare.	3600	in	ns	ns7.markmonitor.com.
twitch.compare.	3600	in	ns	nsgbr.comlaude.co.uk.
twitch.compare.	3600	in	ns	nssui.comlaude.ch.
twitch.compare.	3600	in	ns	nsusa.comlaude.net.
u.nic.compare.	172800	in	a	156.154.169.82
u.nic.compare.	172800	in	aaaa	2610:00a1:1071:0000:0000:0000:0001:0082
u15t12kcbchjnuliuoou380d2f2dfmdm.compare.	900	in	nsec3	1 1 0 - U2EI64H4BA4984RHGG8LJSBHFJUUI5S8 NS DS RRSIG
u15t12kcbchjnuliuoou380d2f2dfmdm.compare.	900	in	rrsig	NSEC3 8 2 900 20250914120304 20250831113233 7680 compare. WQaGjCL5em0A95nQAwl9EPhZ18fxZsnKOEIfe+54lJR8pP3nxAC+WExs5zfWFegjl9+AAmAURgW5RfTUOn9tEFWDWH9GVKcnFM+ylEPuhOKWzZZHI9WiA4Hc9UVtgmtju8dL9T5uWP3pCZEnYdf43dRuiYeqIv1hPIBtYh1hNGt6/8tXOcOOiZ88vPGypAgW89AutS7LQ8EDug5ubVi2AQ==
u2ei64h4ba4984rhgg8ljsbhfjuui5s8.compare.	900	in	nsec3	1 1 0 - 000I8KVPFHLBECHRHAP32GMO9E6AQQ5Q NS DS RRSIG
u2ei64h4ba4984rhgg8ljsbhfjuui5s8.compare.	900	in	rrsig	NSEC3 8 2 900 20250918174943 20250904172544 7680 compare. dxCSG9hrm1bf4YBgVV1hS/BM+SjZboEcB7gmTSmrtpIvYTxEHZBni4/lrRKrQNnPZj7KPxmgG8xj/PIEDivw17JP+VcqNcg90L3HDXoc6mFjxW+mPc5FHgAMEPEUjK/haN9WEpJ9EqpNFXls0ubYG18PtonJIedBhwD0JYYZlmYFTRYGTJgCtoqhDJuIs5Biw7zWAbLW09qRy6PPh6/msA==
ubaldi.compare.	3600	in	ds	44162 13 2 19F0A8D4FF22407456EE8C61F4B502DA13105CFD209765B0915C31BC572E95B4
ubaldi.compare.	3600	in	ns	ns-209-c.gandi.net.
ubaldi.compare.	3600	in	ns	ns-216-a.gandi.net.
ubaldi.compare.	3600	in	ns	ns-31-b.gandi.net.
ubaldi.compare.	3600	in	rrsig	DS 8 2 3600 20250918021338 20250904021112 7680 compare. Tqtmw1mOgQNaKNZlLNCXjcDGUAABgWFHm08qoaalQPw1iIXE4W06m5lcohH2PsfjBkAcQ3NJjOfs4opLeENae4PoDKNk5rXBcbFc2WS7IrQZNbNZXir5XLmQ7X8ka430yOzaZpJpWLigXyvhGDakP5jLPA9WOCI2/TK5jh/54P/Ks0HPLMMHq6S8nIRopik+AePdaaVvNMKjpPehvT0bxw==
ufabet.compare.	3600	in	ns	daphne.ns.cloudflare.com.
ufabet.compare.	3600	in	ns	thaddeus.ns.cloudflare.com.
ufabet168.compare.	3600	in	ns	dahlia.ns.cloudflare.com.
ufabet168.compare.	3600	in	ns	tosana.ns.cloudflare.com.
unclaimed.compare.	3600	in	ns	ns37.domaincontrol.com.
unclaimed.compare.	3600	in	ns	ns38.domaincontrol.com.
universe-ai.compare.	3600	in	ns	ns29.domaincontrol.com.
universe-ai.compare.	3600	in	ns	ns30.domaincontrol.com.
universities.compare.	3600	in	ds	21922 13 2 F119BA85B18DCCA0708086156A94B8EB5693B5993EB8037C003322ED7F7B16CB
universities.compare.	3600	in	ns	launch1.spaceship.net.
universities.compare.	3600	in	ns	launch2.spaceship.net.
universities.compare.	3600	in	rrsig	DS 8 2 3600 20250918021338 20250904021112 7680 compare. Q9P1fGyb+v9bPAngB24Vsv1YCDGp+V55ptMYb8NLml1sU3ImMcB5kVwMQld3m49SsoNZj//uF+psVaZ9r3xWsXtu4ZgaK5G4CKfvUecu/bmMo0i2B4UL/0/p04FDUozvBA/6tyJ1DI72gC0jHn3sOBiDHX2rzSIue/FRJ3Ir8hyCSWegJxcLbhlP2io4If2AtHlmlznJonYxL8uB5NGELQ==
usa.compare.	3600	in	ns	ns.inwx.es.
usa.compare.	3600	in	ns	ns2.inwx.es.
usa.compare.	3600	in	ns	ns3.inwx.eu.
uscc.compare.	3600	in	ns	ag.ns.uscc.com.
uscc.compare.	3600	in	ns	av.ns.uscc.com.
uscc.compare.	3600	in	ns	ci.ns.uscc.com.
uscc.compare.	3600	in	ns	sc.ns.uscc.com.
uscellular.compare.	3600	in	ns	ag.ns.uscc.com.
uscellular.compare.	3600	in	ns	av.ns.uscc.com.
uscellular.compare.	3600	in	ns	ci.ns.uscc.com.
uscellular.compare.	3600	in	ns	sc.ns.uscc.com.
uswitch.compare.	3600	in	ns	ns-185-a.gandi.net.
uswitch.compare.	3600	in	ns	ns-7-b.gandi.net.
uswitch.compare.	3600	in	ns	ns-9-c.gandi.net.
v.nic.compare.	172800	in	a	156.154.170.82
v.nic.compare.	172800	in	aaaa	2610:00a1:1072:0000:0000:0000:0001:0082
vari.compare.	3600	in	ns	curitiba.ns.porkbun.com.
vari.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
vari.compare.	3600	in	ns	maceio.ns.porkbun.com.
vari.compare.	3600	in	ns	salvador.ns.porkbun.com.
vc77.compare.	3600	in	ns	ns1.dyna-ns.net.
vc77.compare.	3600	in	ns	ns2.dyna-ns.net.
vergelijk.compare.	3600	in	ns	ns-106-b.gandi.net.
vergelijk.compare.	3600	in	ns	ns-182-c.gandi.net.
vergelijk.compare.	3600	in	ns	ns-52-a.gandi.net.
vergelijken.compare.	3600	in	ns	ns-143-b.gandi.net.
vergelijken.compare.	3600	in	ns	ns-235-a.gandi.net.
vergelijken.compare.	3600	in	ns	ns-31-c.gandi.net.
verify.compare.	3600	in	ns	ns13.domaincontrol.com.
verify.compare.	3600	in	ns	ns14.domaincontrol.com.
version.compare.	3600	in	ns	coco.bunny.net.
version.compare.	3600	in	ns	kiki.bunny.net.
versus.compare.	3600	in	ns	ns.udag.de.
versus.compare.	3600	in	ns	ns.udag.net.
versus.compare.	3600	in	ns	ns.udag.org.
verzekering.compare.	3600	in	ns	ns-149-b.gandi.net.
verzekering.compare.	3600	in	ns	ns-153-c.gandi.net.
verzekering.compare.	3600	in	ns	ns-217-a.gandi.net.
vetdrugs.compare.	3600	in	ns	ns1.vercel-dns.com.
vetdrugs.compare.	3600	in	ns	ns2.vercel-dns.com.
vibe.compare.	3600	in	ns	curitiba.ns.porkbun.com.
vibe.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
vibe.compare.	3600	in	ns	maceio.ns.porkbun.com.
vibe.compare.	3600	in	ns	salvador.ns.porkbun.com.
vibecode.compare.	3600	in	ns	ns05.domaincontrol.com.
vibecode.compare.	3600	in	ns	ns06.domaincontrol.com.
vibecoding.compare.	3600	in	ds	25168 13 2 657D128786FA0F566AD4ABEEC3A45D212F4C7B195FA038401BEC885871FA82F2
vibecoding.compare.	3600	in	ns	launch1.spaceship.net.
vibecoding.compare.	3600	in	ns	launch2.spaceship.net.
vibecoding.compare.	3600	in	rrsig	DS 8 2 3600 20250916202155 20250902193816 7680 compare. RtLYHnbTNbAuND0xfFkm7CYSMBYZ7PnBOa67nHicxY+c86wvQhTYC9HelQdSJWuspl/OGGZ5TSRWcUX6Bd6WzEMTKfjVlqtXDJzInp4LglAnYxH+u8JqmcEviTpejBlW7Apzs+aXNOtaRzqcbHsLZxDTuFxHrzFLDStbrWXtGFpu8SAQxELJVe/TO5bhlicpeAjZs1956BmXW+9FcSBEMQ==
viral.compare.	3600	in	ns	curitiba.ns.porkbun.com.
viral.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
viral.compare.	3600	in	ns	maceio.ns.porkbun.com.
viral.compare.	3600	in	ns	salvador.ns.porkbun.com.
vivendi.compare.	3600	in	ns	ns2.observatoiredesmarques.fr.
vivendi.compare.	3600	in	ns	ns3.nameshield.net.
vivendi.compare.	3600	in	ns	obs.ns1.fr.
vmware.compare.	3600	in	ns	edns161.ultradns.biz.
vmware.compare.	3600	in	ns	edns161.ultradns.com.
vmware.compare.	3600	in	ns	edns161.ultradns.net.
vmware.compare.	3600	in	ns	edns161.ultradns.org.
vmware.compare.	3600	in	ns	ns96.ultradns2.com.
vmware.compare.	3600	in	ns	ns96.ultradns2.org.
w.nic.compare.	172800	in	a	156.154.171.82
wallet.compare.	3600	in	ns	augustus.ns.cloudflare.com.
wallet.compare.	3600	in	ns	laura.ns.cloudflare.com.
we.compare.	3600	in	ns	ns1.parkingcrew.net.
we.compare.	3600	in	ns	ns2.parkingcrew.net.
web3.compare.	3600	in	ns	curitiba.ns.porkbun.com.
web3.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
web3.compare.	3600	in	ns	maceio.ns.porkbun.com.
web3.compare.	3600	in	ns	salvador.ns.porkbun.com.
wechseljetzt.compare.	3600	in	ns	ns-4-a.gandi.net.
wechseljetzt.compare.	3600	in	ns	ns-71-b.gandi.net.
wechseljetzt.compare.	3600	in	ns	ns-84-c.gandi.net.
weightloss.compare.	3600	in	ns	pam.ns.cloudflare.com.
weightloss.compare.	3600	in	ns	vern.ns.cloudflare.com.
wfrht.compare.	3600	in	ns	kevin.ns.cloudflare.com.
wfrht.compare.	3600	in	ns	melinda.ns.cloudflare.com.
whatsapp.compare.	3600	in	ns	a.ns.facebook.com.
whatsapp.compare.	3600	in	ns	b.ns.facebook.com.
whatsapp.compare.	3600	in	ns	c.ns.facebook.com.
whatsapp.compare.	3600	in	ns	d.ns.facebook.com.
whisky.compare.	3600	in	ns	ns35.domaincontrol.com.
whisky.compare.	3600	in	ns	ns36.domaincontrol.com.
whynot.compare.	3600	in	ns	ns1.discovery.co.za.
whynot.compare.	3600	in	ns	ns2.discovery.co.za.
whynot.compare.	3600	in	ns	ns3.discovery.co.za.
will.compare.	3600	in	ns	curitiba.ns.porkbun.com.
will.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
will.compare.	3600	in	ns	maceio.ns.porkbun.com.
will.compare.	3600	in	ns	salvador.ns.porkbun.com.
win79.compare.	3600	in	ns	giancarlo.ns.cloudflare.com.
win79.compare.	3600	in	ns	leah.ns.cloudflare.com.
winfinity.compare.	3600	in	ns	ns1.dyna-ns.net.
winfinity.compare.	3600	in	ns	ns2.dyna-ns.net.
with.compare.	3600	in	ns	curitiba.ns.porkbun.com.
with.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
with.compare.	3600	in	ns	maceio.ns.porkbun.com.
with.compare.	3600	in	ns	salvador.ns.porkbun.com.
woot.compare.	3600	in	ns	nsgbr.comlaude.co.uk.
woot.compare.	3600	in	ns	nssui.comlaude.ch.
woot.compare.	3600	in	ns	nsusa.comlaude.net.
workos.compare.	3600	in	ns	ns1.101domain.com.
workos.compare.	3600	in	ns	ns2.101domain.com.
workout.compare.	3600	in	ns	ns37.domaincontrol.com.
workout.compare.	3600	in	ns	ns38.domaincontrol.com.
worktop.compare.	3600	in	ns	ns14.wixdns.net.
worktop.compare.	3600	in	ns	ns15.wixdns.net.
wuadw.compare.	3600	in	ns	alexandra.ns.cloudflare.com.
wuadw.compare.	3600	in	ns	chris.ns.cloudflare.com.
ww88.compare.	3600	in	ns	jaziel.ns.cloudflare.com.
ww88.compare.	3600	in	ns	martha.ns.cloudflare.com.
x.nic.compare.	172800	in	a	156.154.172.82
