corsica.	3600	in	soa	a.nic.fr. dnsmaster.afnic.fr. 2222879700 3600 1800 1209600 600
177tsi6pv6v3qam0q05inrq6ad4c09kj.corsica.	600	in	rrsig	NSEC3 13 2 600 20260207162414 20260108153306 60679 corsica. QQWzDw2lQYDFm4gbTumRIwoIjz9T76MDrhY+ExBuFGTmWs887DKbbjfodHesG+FaK9A0xjszQ+lxhiXT1O6BRg==
17mm8fhb5cjjjmtm1e3j4l3ip1ahpbbi.corsica.	600	in	nsec3	1 1 0 - 180UVM7VURG25LBMI95BM9LUU646UABR NS DS RRSIG
17mm8fhb5cjjjmtm1e3j4l3ip1ahpbbi.corsica.	600	in	rrsig	NSEC3 13 2 600 20260220073552 20260121065303 60679 corsica. 57QgsvwTFsDeqvVkX4X6Q8VbxA8VGRxmLfPpdxGCRuo0aKwI7V4emzKudv+L2MlSiyV49ljofYRxwLKlYQTrfw==
180uvm7vurg25lbmi95bm9luu646uabr.corsica.	600	in	nsec3	1 1 0 - 18LJ3MB5QCGCMJVKP8FA8U9U1UR703A4 NS DS RRSIG
180uvm7vurg25lbmi95bm9luu646uabr.corsica.	600	in	rrsig	NSEC3 13 2 600 20260202205034 20251229063024 60679 corsica. 5Ef19aR/FlFPAHXcr6xm4Ki/reYCLDCKKcOAADQiGroCexOREiSxW4kcU3KIhjGIH66+Qad0pF5lir1DPdh0+g==
18lj3mb5qcgcmjvkp8fa8u9u1ur703a4.corsica.	600	in	nsec3	1 1 0 - 19D7O5TQ2LUFVH03JFMPJK0M99DOD9QH NS DS RRSIG
18lj3mb5qcgcmjvkp8fa8u9u1ur703a4.corsica.	600	in	rrsig	NSEC3 13 2 600 20260208181938 20260109174427 60679 corsica. tCBj2cSCAJ96eAIuTkHWvNBA5EKRXhqQK1Ea7nV9RsuGichm3wVmLofdao1NBsf96qHczESrlPM+Vcraj9cIAg==
19d7o5tq2lufvh03jfmpjk0m99dod9qh.corsica.	600	in	nsec3	1 1 0 - 1AJ5JIA204224KV5AC17I1KG4962ONG9 NS DS RRSIG
19d7o5tq2lufvh03jfmpjk0m99dod9qh.corsica.	600	in	rrsig	NSEC3 13 2 600 20260208165859 20260109164623 60679 corsica. EZJmMmfEK94GKfQNlqLAqRVK3jluAZsGg1hbSBPd1dRRt8PFAVOTlMs9pIVvTWggj1ntlpnq7nN1QrgHBZA52A==
1aj5jia204224kv5ac17i1kg4962ong9.corsica.	600	in	nsec3	1 1 0 - 1CBICTUTQKLU7C2QV4BVOOT2M3OB7GLI NS DS RRSIG
1aj5jia204224kv5ac17i1kg4962ong9.corsica.	600	in	rrsig	NSEC3 13 2 600 20260208165406 20260109165214 60679 corsica. mOjcsSmaesTxqf5M4AgdspdUPX3S2pToMoDUPbG0WVtamzF/z8pBbkWJXj+G6LrPtDbWodGEOasWxD1LK8Xx7g==
1cbictutqklu7c2qv4bvoot2m3ob7gli.corsica.	600	in	nsec3	1 1 0 - 1CF3EVNLEGUT2AJFEKSIJEA57PL2KMB5 NS DS RRSIG
1cbictutqklu7c2qv4bvoot2m3ob7gli.corsica.	600	in	rrsig	NSEC3 13 2 600 20260207015137 20260108011410 60679 corsica. kiPtW5hv078C/VMpmhYaLh28B34uaageCYMid3JFMO2Geoho171KYVL0fomdcMXQ7COMnOBhPyNZzUZUGlvVLQ==
1cf3evnlegut2ajfeksijea57pl2kmb5.corsica.	600	in	nsec3	1 1 0 - 1DUQ3JLQDHQFK3CGU42T6T8MHHQTFNV9 NS DS RRSIG
1cf3evnlegut2ajfeksijea57pl2kmb5.corsica.	600	in	rrsig	NSEC3 13 2 600 20260222202105 20260123200429 60679 corsica. Kt9huSVWtx79vF7FHM7PZ0dvNZn+WNBebuOyizUl+gjACl5apom1vMzEMYyrsJGuD69YPKNrKAWThoRG3G/tAA==
1duq3jlqdhqfk3cgu42t6t8mhhqtfnv9.corsica.	600	in	nsec3	1 1 0 - 1FF0LLR9KH00GRC0C3FSVU3L9KFUJ3M5 NS DS RRSIG
1duq3jlqdhqfk3cgu42t6t8mhhqtfnv9.corsica.	600	in	rrsig	NSEC3 13 2 600 20260205220756 20260106220201 60679 corsica. CmjMSUAMWC6Fyn5Odm9kWsK8HuWDxEfAPr2uBkIEVnstFGqy2TVP9g6Gzb83zGdm6sfsr646xx4fF06ylxSAPg==
1ff0llr9kh00grc0c3fsvu3l9kfuj3m5.corsica.	600	in	nsec3	1 1 0 - 1GHK34S0J3DH0NLVUNGQFGRHHG2VE295 NS DS RRSIG
1ff0llr9kh00grc0c3fsvu3l9kfuj3m5.corsica.	600	in	rrsig	NSEC3 13 2 600 20260205151013 20260106143101 60679 corsica. P4pjRe67TPOBkVRKET/GiQdHFD379mK0mrzO8OwUV0IdA+BrKdeqBGbny7c28Sf/dqKDcPtuI5hyxM0te0qTNw==
1fo.corsica.	3600	in	ns	ns1.bdm.microsoftonline.com.
1fo.corsica.	3600	in	ns	ns2.bdm.microsoftonline.com.
1fo.corsica.	3600	in	ns	ns3.bdm.microsoftonline.com.
1fo.corsica.	3600	in	ns	ns4.bdm.microsoftonline.com.
1ghk34s0j3dh0nlvungqfgrhhg2ve295.corsica.	600	in	nsec3	1 1 0 - 1HINM30FM5T4A3NG9CP8JKTMUVL39F8L NS DS RRSIG
1ghk34s0j3dh0nlvungqfgrhhg2ve295.corsica.	600	in	rrsig	NSEC3 13 2 600 20260206075547 20260107074634 60679 corsica. jMGUN1BOukG2BDk5veoCe8TAqiKm/Ux4PfEiDdd+gD6PNw4SNsSCaBdIB0TsSzpUmIYkR2WiRn2d9VGL+Pirqw==
1hinm30fm5t4a3ng9cp8jktmuvl39f8l.corsica.	600	in	nsec3	1 1 0 - 1HQB85GRLTF42OF4F6IUOSR6G7CI6LFL NS DS RRSIG
1hinm30fm5t4a3ng9cp8jktmuvl39f8l.corsica.	600	in	rrsig	NSEC3 13 2 600 20260208193623 20260109193403 60679 corsica. nbxZ7kerTm/2dyiG8rFY9j3d68aDKCsqkNBVO++OEbwTkhtcJqPI/NQsMuivlnsv2vfXxbUZFFBBdsrZmww/FA==
1hqb85grltf42of4f6iuosr6g7ci6lfl.corsica.	600	in	nsec3	1 1 0 - 1ICAMEVDA42H154O03AO1D3BNLOB4OTU NS DS RRSIG
1hqb85grltf42of4f6iuosr6g7ci6lfl.corsica.	600	in	rrsig	NSEC3 13 2 600 20260223160606 20260124155140 60679 corsica. vTHIQVp3QAgOspCcbJ6MuUPNUg8R7l1FnHMEHnCa+2H8KVMAMd1606efivz5/wL0IAnHRAY8XBw9Gv119s99GA==
1icamevda42h154o03ao1d3bnlob4otu.corsica.	600	in	nsec3	1 1 0 - 1LPBQTP9AL4ESRB575MDEUMOI4F4G05O NS DS RRSIG
1icamevda42h154o03ao1d3bnlob4otu.corsica.	600	in	rrsig	NSEC3 13 2 600 20260201015940 20260103020024 60679 corsica. 49hrlYMToPcQKxTpbudMswVX/vbxe8s/UX5DmNQbFPeSJnPx0U/6L5iyEXKGTQTsSMn29yFJxD2VI96V826Urg==
1lpbqtp9al4esrb575mdeumoi4f4g05o.corsica.	600	in	nsec3	1 1 0 - 1M90J2QFQ1TFNBKO4FM495RL16JTFDQ0 NS DS RRSIG
1lpbqtp9al4esrb575mdeumoi4f4g05o.corsica.	600	in	rrsig	NSEC3 13 2 600 20260208063234 20260103020024 60679 corsica. /+R2fpfaqoA/rwu2fnxzbzlj2GLsQWZjpWAsXP5eTpMeNKGgSGjdG7DD7HoKqsW6lkJwUMavW+Um+3FrTgAlSA==
1m90j2qfq1tfnbko4fm495rl16jtfdq0.corsica.	600	in	nsec3	1 1 0 - 1NV8TPDRBIHLLMILN04SQE21JMAFD3EJ NS DS RRSIG
1m90j2qfq1tfnbko4fm495rl16jtfdq0.corsica.	600	in	rrsig	NSEC3 13 2 600 20260202004352 20260103020024 60679 corsica. s9Xysmb/CtVLyB+bRm7CqZqIlWkU34AMhynCV46Qok5ua/FRfLPKqtALk+jwY1fZiMHYnB/SB3w2Bu1kYcSICA==
1nv8tpdrbihllmiln04sqe21jmafd3ej.corsica.	600	in	nsec3	1 1 0 - 1QUSPG929VVIEQV18US0KTO1D5OJOVQC NS DS RRSIG
1nv8tpdrbihllmiln04sqe21jmafd3ej.corsica.	600	in	rrsig	NSEC3 13 2 600 20260210085956 20260111085836 60679 corsica. 4AbYhrICA88C8Q95kHX70zqdQHSN92H/9xKr4aZ0zbrC0qGZvDScKT+6/tvOPo9382JYQk/A+Em9ZUzy9wlZaA==
1quspg929vvieqv18us0kto1d5ojovqc.corsica.	600	in	nsec3	1 1 0 - 1SAC5DVOF51NJA5H067RN1UGUABSIJ6F NS DS RRSIG
1quspg929vvieqv18us0kto1d5ojovqc.corsica.	600	in	rrsig	NSEC3 13 2 600 20260223054930 20260124051141 60679 corsica. 1z93ZzHmXZmzMpXjaJsA6vmy3yp/Jb4P/BseFMNwzntTBJZl9FjhBgbsgxBY4ADgc5DJ0FbeVnS62ezmEwiWQw==
1sac5dvof51nja5h067rn1uguabsij6f.corsica.	600	in	nsec3	1 1 0 - 1TOQ466D20FN34KBMA3PTH8PGCHMNVA4 NS DS RRSIG
1sac5dvof51nja5h067rn1uguabsij6f.corsica.	600	in	rrsig	NSEC3 13 2 600 20260204230734 20260105223645 60679 corsica. MiZ8AzVi0aRjtsgMNPQR298FjWwAsbYnGtJATPpxlMz8fAekm+lwHf94aMvALt2pU+2YUfl1u+Zs8cZswsxKxA==
1toq466d20fn34kbma3pth8pgchmnva4.corsica.	600	in	nsec3	1 1 0 - 1TPB1SH7LVSCBB3EKRGSUIQBGC2M3QV0 NS DS RRSIG
