family.	3600	in	soa	v0n0.nic.family. hostmaster.donuts.email. 1759366710 7200 900 1209600 3600
rnk.family.	3600	in	ns	stan.ns.cloudflare.com.
rnkqs1vi5rb2ub30574uj2m7rcfd2e32.family.	3600	in	nsec3	1 1 0 73 RNMPJ0RM19V38I2T74LAB8OR0AMDTC0U NS DS RRSIG
rnkqs1vi5rb2ub30574uj2m7rcfd2e32.family.	3600	in	rrsig	NSEC3 8 2 3600 20251022153042 20251001143042 5346 family. qRuyzR9i7PQYMqlyV0kQL0NLyTXafXUaf54hRIMyFWxW3zZ8qjpNNGLWGxULqWXMyv2A6zkO9LuuFh+uNcfUZF4GOqubydqJYUWmj9qVnIKEZLGo8oG9Obzd+KTp+B9/WiOMPDp/5GNnafMa0h+JOoUr9r4zsdE28RFxhOleNng=
rnlwy.family.	3600	in	ns	n1.xundns.com.
rnlwy.family.	3600	in	ns	n2.xundns.com.
rnmpj0rm19v38i2t74lab8or0amdtc0u.family.	3600	in	nsec3	1 1 0 73 RNP2SFLHJ1F4KP9ATPEH11DBP81Q4BVH NS DS RRSIG
rnmpj0rm19v38i2t74lab8or0amdtc0u.family.	3600	in	rrsig	NSEC3 8 2 3600 20251022153042 20251001143042 5346 family. hCnXJzSJ94eaRMBtqJ0M51oea2QMPIIX9QK07XJ1HzASdsIEUih92OrMLio50zy8cjzTZWiRy7lkzuC+b2VGeZLRP/tTucp7ZCP+uYUl4ioQO2NMYsyiV4vdT+Aj4d6sJSwAP2Zp09d2p8wxBjyErE8ohSCe84fLvgJzAB4KSeU=
rno.family.	3600	in	ns	jocelyn.ns.cloudflare.com.
rno.family.	3600	in	ns	langston.ns.cloudflare.com.
rnp2sflhj1f4kp9atpeh11dbp81q4bvh.family.	3600	in	nsec3	1 1 0 73 ROE3B27HE5UKGE0GR9805CU1JVUMU4N9 NS DS RRSIG
rnp2sflhj1f4kp9atpeh11dbp81q4bvh.family.	3600	in	rrsig	NSEC3 8 2 3600 20251022153042 20251001143042 5346 family. DJwaIcZfMs9ygzFzlD5uU4GkhZv664+cfbXLdtJPVvw8CpENJm9oi0U7ROhhFAr5xcuf7rM8IzYXC4KMp2S9nRy4MqyCeTPWIHMi25W9y3bjsAfj3lCIEIR9GzSZp1c3TVCKssNPDTpVGNpEenx4s1AdjBlzJ2WpK74E3YLV08w=
ro.family.	3600	in	ns	ns1psw.name.com.
ro.family.	3600	in	ns	ns2dqx.name.com.
ro.family.	3600	in	ns	ns3jnr.name.com.
ro.family.	3600	in	ns	ns4jpz.name.com.
roach.family.	3600	in	ds	45415 8 2 37B55A0F0BEE293779E33CE3DC636377856CB9A958A1B94CA67730D73C4E37C0
roach.family.	3600	in	ns	ns-cloud-d1.googledomains.com.
roach.family.	3600	in	ns	ns-cloud-d2.googledomains.com.
roach.family.	3600	in	ns	ns-cloud-d3.googledomains.com.
roach.family.	3600	in	ns	ns-cloud-d4.googledomains.com.
roach.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. mak7otwszR16xSWoIzUT7ikdfmKs9lK4SVVXLxgVnJPEhPPE2Xd49haBdZCi9eHDuxRFK+N6q+AKFcVCPyJCnxuHT2hHwMhF2sQqRLeji4WIkEG9AL6Es32tQQYbwaHv7+DypgSeGkHeyFZlOjS+FLL2Hdo086dHs7gOSmBeZuU=
roache.family.	3600	in	ns	dns1.p09.nsone.net.
roache.family.	3600	in	ns	dns2.p09.nsone.net.
roache.family.	3600	in	ns	dns3.p09.nsone.net.
roache.family.	3600	in	ns	dns4.p09.nsone.net.
roache.family.	3600	in	ns	ns01.squarespacedns.com.
roache.family.	3600	in	ns	ns02.squarespacedns.com.
roache.family.	3600	in	ns	ns03.squarespacedns.com.
roache.family.	3600	in	ns	ns04.squarespacedns.com.
roadfeldt.family.	3600	in	ns	chase.ns.cloudflare.com.
roadfeldt.family.	3600	in	ns	liberty.ns.cloudflare.com.
roadmap.family.	3600	in	ns	dnsproxy1.fm.nic.ru.
roadmap.family.	3600	in	ns	dnsproxy2.fm.nic.ru.
roadtrip.family.	3600	in	ns	coco.ns.cloudflare.com.
roadtrip.family.	3600	in	ns	kevin.ns.cloudflare.com.
roady.family.	3600	in	ns	dns1.name-services.com.
roady.family.	3600	in	ns	dns2.name-services.com.
roady.family.	3600	in	ns	dns3.name-services.com.
roady.family.	3600	in	ns	dns4.name-services.com.
roady.family.	3600	in	ns	dns5.name-services.com.
roam.family.	3600	in	ns	ns71.domaincontrol.com.
roam.family.	3600	in	ns	ns72.domaincontrol.com.
roaming.family.	3600	in	ns	curitiba.ns.porkbun.com.
roaming.family.	3600	in	ns	fortaleza.ns.porkbun.com.
roaming.family.	3600	in	ns	maceio.ns.porkbun.com.
roaming.family.	3600	in	ns	salvador.ns.porkbun.com.
roanoke.family.	3600	in	ns	ns57.domaincontrol.com.
roanoke.family.	3600	in	ns	ns58.domaincontrol.com.
robakiewicz.family.	3600	in	ns	leonidas.ns.cloudflare.com.
robakiewicz.family.	3600	in	ns	simone.ns.cloudflare.com.
robb.family.	3600	in	ns	ns1.dyna-ns.net.
robb.family.	3600	in	ns	ns2.dyna-ns.net.
robbe.family.	3600	in	ns	iris.ns.cloudflare.com.
robbe.family.	3600	in	ns	rex.ns.cloudflare.com.
robbin.family.	3600	in	ns	ns-cloud-c1.googledomains.com.
robbin.family.	3600	in	ns	ns-cloud-c2.googledomains.com.
robbin.family.	3600	in	ns	ns-cloud-c3.googledomains.com.
robbin.family.	3600	in	ns	ns-cloud-c4.googledomains.com.
robbins.family.	3600	in	ns	dns1.registrar-servers.com.
robbins.family.	3600	in	ns	dns2.registrar-servers.com.
robbinshinds.family.	3600	in	ns	pdns01.domaincontrol.com.
robbinshinds.family.	3600	in	ns	pdns02.domaincontrol.com.
robeck.family.	3600	in	ns	drew.ns.cloudflare.com.
robeck.family.	3600	in	ns	mia.ns.cloudflare.com.
robert.family.	3600	in	ds	63715 8 2 55C6175EBF5AEBC5034D2386C407A44258564B082D49E7799A0CD57AB533ABC7
robert.family.	3600	in	ns	dns100.ovh.net.
robert.family.	3600	in	ns	ns100.ovh.net.
robert.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. flX1UH8a/FYY8Z1lEih4sGnNuDNp0poNUPLkb9kfCri3YMb90vuY/lS50qzwyRPav9/jFy3rbngM8rlnczhPKiTkPZ49gYSP3BAaTiPkbLae4SNj9+MTzFq9qfpglZl5cBF9uMjWElKAJt/ulsKOxX1CEkefstqWAlFNJPIpbEA=
roberthoullahan.family.	3600	in	ns	ns1.r4l.com.
roberthoullahan.family.	3600	in	ns	ns2.r4l.com.
roberton.family.	3600	in	ns	kami.ns.cloudflare.com.
roberton.family.	3600	in	ns	thaddeus.ns.cloudflare.com.
robertsfamily.family.	3600	in	ns	ns53.domaincontrol.com.
robertsfamily.family.	3600	in	ns	ns54.domaincontrol.com.
robertslawfirm.family.	3600	in	ns	ns75.worldnic.com.
robertslawfirm.family.	3600	in	ns	ns76.worldnic.com.
robertson.family.	3600	in	ns	alec.ns.cloudflare.com.
robertson.family.	3600	in	ns	lina.ns.cloudflare.com.
robertsonequipment.family.	3600	in	ns	dns1.name-services.com.
robertsonequipment.family.	3600	in	ns	dns2.name-services.com.
robertsonequipment.family.	3600	in	ns	dns3.name-services.com.
robertsonequipment.family.	3600	in	ns	dns4.name-services.com.
robertsonequipment.family.	3600	in	ns	dns5.name-services.com.
robertsson.family.	3600	in	ns	ns1.renewyourname.net.
robertsson.family.	3600	in	ns	ns2.renewyourname.net.
robertwilson.family.	3600	in	ns	dns1.registrar-servers.com.
robertwilson.family.	3600	in	ns	dns2.registrar-servers.com.
robillard.family.	3600	in	ns	ns1.hover.com.
robillard.family.	3600	in	ns	ns2.hover.com.
robins.family.	3600	in	ns	ns-1061.awsdns-04.org.
robins.family.	3600	in	ns	ns-1692.awsdns-19.co.uk.
robins.family.	3600	in	ns	ns-485.awsdns-60.com.
robins.family.	3600	in	ns	ns-701.awsdns-23.net.
robinsnest.family.	3600	in	ns	ns45.worldnic.com.
robinsnest.family.	3600	in	ns	ns46.worldnic.com.
robinson-perry.family.	3600	in	ns	donna.ns.cloudflare.com.
robinson-perry.family.	3600	in	ns	jake.ns.cloudflare.com.
robinsons.family.	3600	in	ns	etta.ns.cloudflare.com.
robinsons.family.	3600	in	ns	jaxson.ns.cloudflare.com.
robison.family.	3600	in	ds	2371 13 2 46F8A71A66A97F8D64258648679B8D104439DB95E65B98FD24056782B150B8E0
robison.family.	3600	in	ns	liberty.ns.cloudflare.com.
robison.family.	3600	in	ns	osmar.ns.cloudflare.com.
robison.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. LNC0sUMkhqBN+UhPDf6clMhvTFMwpt/PbJSCVnFP0RclGifsv+oWBjwSKqRMHQ156x98ysmBpUCNKknDpxEEW2/wrQCXfqxZPljHynmZqopoRgVXbR6SUTv07ypC26A/GKii+KsvTrs0YHNvFne3cBBdkmJ0g4o65QrHQCLeuJU=
roblesmontijo.family.	3600	in	ds	2680 8 2 C091419232134C665736008F5BB1E8B2575EAECA368925B5F570FDADEEC773EB
roblesmontijo.family.	3600	in	ns	ns-cloud-b1.googledomains.com.
roblesmontijo.family.	3600	in	ns	ns-cloud-b2.googledomains.com.
roblesmontijo.family.	3600	in	ns	ns-cloud-b3.googledomains.com.
roblesmontijo.family.	3600	in	ns	ns-cloud-b4.googledomains.com.
roblesmontijo.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. fCIE/ZyMBEsvygKKVCtwX51IgMfqUnEOEOfbhi+QE5X6aBIM/rtBhPB4BvtVJmodWzb1RezG63CQpsoIMdic3wNXs98308+hpAci2cJRH3wPKDH5Yc6Vpcuo3xtaOLz0ijM66cX1j8Kl6kgqhv4rExXLiOTj+6o4aWfzsuc2XVc=
robot.family.	3600	in	ns	ns1cnb.name.com.
robot.family.	3600	in	ns	ns2fhn.name.com.
robot.family.	3600	in	ns	ns3cna.name.com.
robot.family.	3600	in	ns	ns4hny.name.com.
robota.family.	3600	in	ns	connect1.squarespacedns.com.
robota.family.	3600	in	ns	connect2.squarespacedns.com.
robotaxi.family.	3600	in	ns	ns1.eurodns.com.
robotaxi.family.	3600	in	ns	ns2.eurodns.com.
robotaxi.family.	3600	in	ns	ns3.eurodns.com.
robotaxi.family.	3600	in	ns	ns4.eurodns.com.
robotic.family.	3600	in	ds	61114 8 2 89428FAC41A364FA150B77849FA107B3ABBE286BFD0F8A8B1496A8E2D18B863F
robotic.family.	3600	in	ns	ns1cny.name.com.
robotic.family.	3600	in	ns	ns2hkt.name.com.
robotic.family.	3600	in	ns	ns3dgr.name.com.
robotic.family.	3600	in	ns	ns4dmx.name.com.
robotic.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. Iv0R/zGBk4zCRhUZv6jhjBnVInZcI/Xcnf14MfN9oQYvvVbtwBiMYBD9YrEbFr7Y9+RlwYApJ3D1r/Qbh58/pu2EKheZjesruHB7tr70DnrpMI6mQu0Uvi10J6ymAsgU0N9HIjkryadvWj+/Kptl2zVN/LXayHIZtJRY0uY5isA=
robots.family.	3600	in	ns	ns1.instradns.com.
robots.family.	3600	in	ns	ns2.instradns.com.
robots.family.	3600	in	ns	ns3.instradns.com.
robs.family.	3600	in	ns	ian.ns.cloudflare.com.
robs.family.	3600	in	ns	kara.ns.cloudflare.com.
robson.family.	3600	in	ns	curitiba.ns.porkbun.com.
robson.family.	3600	in	ns	fortaleza.ns.porkbun.com.
robson.family.	3600	in	ns	maceio.ns.porkbun.com.
robson.family.	3600	in	ns	salvador.ns.porkbun.com.
robthebank.family.	3600	in	ns	ns49.domaincontrol.com.
robthebank.family.	3600	in	ns	ns50.domaincontrol.com.
robusta.family.	3600	in	ds	44584 8 2 B745D7C5527A3A5A0CA43419B2D987DC5DBC1E5E489CC3502C0012BC0F860DC6
robusta.family.	3600	in	ns	dns20.ovh.net.
robusta.family.	3600	in	ns	ns20.ovh.net.
robusta.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. b0kst8O/Tgm+t3fD3284GTye53qwmw7iF+yr/wdbI68tmN+h4EmLM1gbepVYhl1TyqSq44dPR/dYUBWxbwwkXXSMJaJiNl+q104o1vPotXZIxTwtbf44g3/1zLScv3S6Yro+MgRBhs/qsRkD6ZP59NYnD6eA1kci5DKZPq+Fyf8=
robyn.family.	3600	in	ns	ns-cloud-b1.googledomains.com.
robyn.family.	3600	in	ns	ns-cloud-b2.googledomains.com.
robyn.family.	3600	in	ns	ns-cloud-b3.googledomains.com.
robyn.family.	3600	in	ns	ns-cloud-b4.googledomains.com.
robyr.family.	3600	in	ds	8414 13 1 692DFBDD44798FA683DDBAADB188A12156A8D872
robyr.family.	3600	in	ds	8414 13 2 354DC43FB251B9F80EC2AA677A7DA58B61834EF040D513A972C15FC6629EEA61
robyr.family.	3600	in	ns	ns31.infomaniak.com.
robyr.family.	3600	in	ns	ns32.infomaniak.com.
robyr.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. yGzPPFV5uVGn7f1bmLvjruPBHmoHA9Hf9tQ9zUmKVzDE8rKVPzFnzgKzMVjFyyE0sejZsrG04rxiGl0bG5tjte+nysR5zNTGDsAqw6X1AwraLvk4+WDuVd58oFb5+ml245T4T0QLRozVT7sNXhMstR7/s+3IA3z5F4SuB8vUUR8=
roca.family.	3600	in	ns	ns1.ascio.com.
roca.family.	3600	in	ns	ns2.ascio.com.
roca.family.	3600	in	ns	ns3.ascio.com.
roca.family.	3600	in	ns	ns4.ascio.com.
rocamora.family.	3600	in	ds	2371 13 2 DF6CC034546E973DC1668325531663CC7BFF8C21D6B86DF7365FA755B9E1AEBC
rocamora.family.	3600	in	ns	chad.ns.cloudflare.com.
rocamora.family.	3600	in	ns	laura.ns.cloudflare.com.
rocamora.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. nhBVaFLnhPWi/esMgC91HusRhBtReO1aMhEUQW/x7nJ7mHGkvjWUcz8Jhamkc1pZDesFwnxsWih4lp3Rs6KIFZLqUOFirh7U+zccRgqUvCJHs0/+LvV0FYc2mSDnfV9OW6HURMqsLAKuZyjy7fWPmbl/RtoGfsKYwH6qfbo5B+8=
rocco.family.	3600	in	ns	ns100.worldnic.com.
rocco.family.	3600	in	ns	ns99.worldnic.com.
roccos.family.	3600	in	ns	dns1.name-services.com.
roccos.family.	3600	in	ns	dns2.name-services.com.
roccos.family.	3600	in	ns	dns3.name-services.com.
roccos.family.	3600	in	ns	dns4.name-services.com.
roccos.family.	3600	in	ns	dns5.name-services.com.
roch.family.	3600	in	ds	2371 13 2 A5FDF962029D8EE9B4ECE85B3F93CA14D32CDB41FE2D494F1422C91C7C2DD2EC
roch.family.	3600	in	ns	elliot.ns.cloudflare.com.
roch.family.	3600	in	ns	treasure.ns.cloudflare.com.
roch.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. cLW1ZqF+OiBqppwJKd/eAU9reRpG92OfHJVmyBY2YA6ztan1799yrOS5ZckHx30VoG40Hq2jWJ51YklsvKuS7D9HsdZlMupwy/7Zr+LnRPRIkB1rNsvImqqFdP8GtXF4XYXqkB8o/2yVrdkPTW4PDGRuyrZajSh8qME6tyf/Xwo=
rocha.family.	3600	in	ns	coco.ns.cloudflare.com.
rocha.family.	3600	in	ns	zahir.ns.cloudflare.com.
rochat.family.	3600	in	ns	ns1.rochat.family.
roche.family.	3600	in	ns	dns1.name-services.com.
roche.family.	3600	in	ns	dns2.name-services.com.
roche.family.	3600	in	ns	dns3.name-services.com.
roche.family.	3600	in	ns	dns4.name-services.com.
roche.family.	3600	in	ns	dns5.name-services.com.
rochefort.family.	3600	in	ds	5494 8 2 EF226C39DE7C7CEF7370F110E6E71F72FE913921DDEF23D06D89237CD8209873
rochefort.family.	3600	in	ns	ns-cloud-c1.googledomains.com.
rochefort.family.	3600	in	ns	ns-cloud-c2.googledomains.com.
rochefort.family.	3600	in	ns	ns-cloud-c3.googledomains.com.
rochefort.family.	3600	in	ns	ns-cloud-c4.googledomains.com.
rochefort.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. iTn91mSwI6uV6aruC3uU0qzNqSzHh0TI1bmG1o80JitzhHLCkzlmP9QkyoCrkRCqo22ztBW65FG1BywZwp3z4TwaRRBsAJqL6QYJQGePK8ygN6W3VJ0O5UzniXUpu0pti4HZGuoFKZvEq3FAwgadqot9oHgCpE1pHmrYVwzW9wM=
rochon.family.	3600	in	ds	31649 8 2 4F68A08A2146189142286E1C99EF46653785B6FA5CDAD7DBD405B0ED164740F3
rochon.family.	3600	in	ns	ns-cloud-c1.googledomains.com.
rochon.family.	3600	in	ns	ns-cloud-c2.googledomains.com.
rochon.family.	3600	in	ns	ns-cloud-c3.googledomains.com.
rochon.family.	3600	in	ns	ns-cloud-c4.googledomains.com.
rochon.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. dcblJKMkXzdmDhEMkqDMtvfp99iZKNxNRfNdJg/WQPTdWn65pfmX+F6tfvYt8yby5CNodazUw/fp1UTUsjWuki20orIu9cdKEnaGsgYBUR2AJyL3spOIaVbu6iAJnux/zoKstIbL+kxNgjxuhnJyg33uGHnvgq6L3W1oFneOPw0=
rockall.family.	3600	in	ns	ns71.domaincontrol.com.
rockall.family.	3600	in	ns	ns72.domaincontrol.com.
rockcity.family.	3600	in	ns	ns03.domaincontrol.com.
rockcity.family.	3600	in	ns	ns04.domaincontrol.com.
rocke.family.	3600	in	ds	62341 8 2 BAF214487E13D5D8D9B397F3B5037F013A2F64F95AD1AC6496574DABD8791E55
rocke.family.	3600	in	ns	ns-cloud-e1.googledomains.com.
rocke.family.	3600	in	ns	ns-cloud-e2.googledomains.com.
rocke.family.	3600	in	ns	ns-cloud-e3.googledomains.com.
rocke.family.	3600	in	ns	ns-cloud-e4.googledomains.com.
rocke.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. Bu4nODTf+kq+sCXBbtKOZvKy8i81xsyzGLl1eGWZ/+K0TwKkYi7vtx8ebnRUIx9jFz7RJWCE66shlCQx+Z4fhQxbraclpPOn/bv2EoluP4xHc9D7I5SGhUUcfYc5WeAakDNP4Stsny6jE6lJrqZ7eDVktJyQkBaTmmpalH9wTiY=
rockefellerfamilyfund.family.	3600	in	ns	ns73.domaincontrol.com.
rockefellerfamilyfund.family.	3600	in	ns	ns74.domaincontrol.com.
rockelmann.family.	3600	in	ds	38027 8 2 1B107D60D861FE3FA91D85852E93C047A871C7281F3A442C53D095662D70BC9D
rockelmann.family.	3600	in	ns	ns-cloud-c1.googledomains.com.
rockelmann.family.	3600	in	ns	ns-cloud-c2.googledomains.com.
rockelmann.family.	3600	in	ns	ns-cloud-c3.googledomains.com.
rockelmann.family.	3600	in	ns	ns-cloud-c4.googledomains.com.
rockelmann.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. 6vn7FchQyXTbhqZ3isVoUKadn/xNnEQ9y/5CA0aLMaeLybrKQWJL8SHb6i2WY2dl9Ks1fef5nTVZCKoRpMBIzdlMFCKRx5hkb5kX2TIwRnOOT1p/jqqnFq0sW1tTRD6s/Etj7GOHWg9u/5BejS0GHYb6l/gPU7C6DVIXHW9vViw=
rockenbach.family.	3600	in	ds	18797 8 2 A3CC8BA7D40F277ED9107FA152D49377079FAB3A188480B33B0087061A671C51
rockenbach.family.	3600	in	ns	ns-cloud-b1.googledomains.com.
rockenbach.family.	3600	in	ns	ns-cloud-b2.googledomains.com.
rockenbach.family.	3600	in	ns	ns-cloud-b3.googledomains.com.
rockenbach.family.	3600	in	ns	ns-cloud-b4.googledomains.com.
rockenbach.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. 77uQRflFFu2gJFi4Dha4u0/3k7voDqZFVYx3XsrHohAe+6bnUUbSXC76Eq5afwgzrqpOwC5hyhvRBVAgxrn45ET+1xENhbWyU5AF7jgON9qhmSRNPnS8UapW0umZecJXziaTEYJj9nayYIgpYN3NGVpPCZgwDN1KZ0HtO6M4tVk=
rocket.family.	3600	in	ns	ns1.parkingcrew.net.
rocket.family.	3600	in	ns	ns2.parkingcrew.net.
rockley.family.	3600	in	ds	16247 8 2 E4631E710186B666B462F19132FE6A91885A24D48722D25A50F63762B917845A
rockley.family.	3600	in	ns	ns-cloud-a1.googledomains.com.
rockley.family.	3600	in	ns	ns-cloud-a2.googledomains.com.
rockley.family.	3600	in	ns	ns-cloud-a3.googledomains.com.
rockley.family.	3600	in	ns	ns-cloud-a4.googledomains.com.
rockley.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. qxHwKRq+EtVi9/wCiKZuO26sKaHoWtrcfqCJEsh18No3nGhgpwG6e8W8c/ZGvqTF/h2t8y4nDJt41NMzjSG2Wcups3Y3spljVziXp3xgfyvjcI50EeNRmJngzANqwclrjU/wxO/c3TLTWGMS/hqpE2ldbK15VAId3xlhsUy23QA=
rockpoint.family.	3600	in	ns	ns1.hover.com.
rockpoint.family.	3600	in	ns	ns2.hover.com.
rockwell.family.	3600	in	ns	ns1045.ui-dns.de.
rockwell.family.	3600	in	ns	ns1045.ui-dns.org.
rockwood.family.	3600	in	ns	ns-1355.awsdns-41.org.
rockwood.family.	3600	in	ns	ns-182.awsdns-22.com.
rockwood.family.	3600	in	ns	ns-1832.awsdns-37.co.uk.
rockwood.family.	3600	in	ns	ns-848.awsdns-42.net.
rockyourlife.family.	3600	in	ns	ns5.kasserver.com.
rockyourlife.family.	3600	in	ns	ns6.kasserver.com.
rocnation.family.	3600	in	ns	docks17.rzone.de.
rocnation.family.	3600	in	ns	shades13.rzone.de.
rococo.family.	3600	in	ns	nena.ns.cloudflare.com.
rococo.family.	3600	in	ns	rory.ns.cloudflare.com.
rod.family.	3600	in	ns	ns215.superhosting.bg.
rod.family.	3600	in	ns	ns216.superhosting.bg.
rodaku.family.	3600	in	ns	curitiba.ns.porkbun.com.
rodaku.family.	3600	in	ns	fortaleza.ns.porkbun.com.
rodaku.family.	3600	in	ns	maceio.ns.porkbun.com.
rodaku.family.	3600	in	ns	salvador.ns.porkbun.com.
rodam.family.	3600	in	ns	dns11.servidoresdns.net.
rodam.family.	3600	in	ns	dns12.servidoresdns.net.
rodambox.family.	3600	in	ns	dns11.servidoresdns.net.
rodambox.family.	3600	in	ns	dns12.servidoresdns.net.
rodas.family.	3600	in	ns	colin.ns.cloudflare.com.
rodas.family.	3600	in	ns	serena.ns.cloudflare.com.
rodd.family.	3600	in	ns	dns1.registrar-servers.com.
rodd.family.	3600	in	ns	dns2.registrar-servers.com.
rodda.family.	3600	in	ns	ns1.hover.com.
rodda.family.	3600	in	ns	ns2.hover.com.
rodday.family.	3600	in	ns	ns.second-ns.com.
rodday.family.	3600	in	ns	ns1.your-server.de.
rodday.family.	3600	in	ns	ns3.second-ns.de.
rode.family.	3600	in	ns	gabriella.ns.cloudflare.com.
rode.family.	3600	in	ns	jimmy.ns.cloudflare.com.
roden.family.	3600	in	ns	ns63.domaincontrol.com.
roden.family.	3600	in	ns	ns64.domaincontrol.com.
rodenberg.family.	3600	in	ds	61375 8 2 93C516E5D6F35A6257D3E60C8462687E7FBB48E87183CEBDE48C7C8723223DFE
rodenberg.family.	3600	in	ns	ns-cloud-d1.googledomains.com.
rodenberg.family.	3600	in	ns	ns-cloud-d2.googledomains.com.
rodenberg.family.	3600	in	ns	ns-cloud-d3.googledomains.com.
rodenberg.family.	3600	in	ns	ns-cloud-d4.googledomains.com.
rodenberg.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. Sgn7bpWeUAUlCRzG/Qf33XnVeSi6kdNd1xb/leG0c8gLn4ORYdEUFpejQCkn4lyEK3KY7Vp8wmNxw1a8X3xMCrjqqpfDui0nJ05iUcSLUxpLfEGMeoPdyiAEa/XbBHqnXGRw+Oo9O6IUmQdSM5jKdwpHG3EGEIOLFS0OSQOhdtc=
rodenburg.family.	3600	in	ns	ns01.hostnet.nl.
rodenburg.family.	3600	in	ns	ns02.hostnet.nl.
roderick.family.	3600	in	ns	chin.ns.cloudflare.com.
roderick.family.	3600	in	ns	phil.ns.cloudflare.com.
rodgers.family.	3600	in	ds	7667 8 2 67BA75AD126CE777964E09179DEB1270855FC7BCE95AE9E60C1CB4209ABE97AC
rodgers.family.	3600	in	ns	ns-cloud-e1.googledomains.com.
rodgers.family.	3600	in	ns	ns-cloud-e2.googledomains.com.
rodgers.family.	3600	in	ns	ns-cloud-e3.googledomains.com.
rodgers.family.	3600	in	ns	ns-cloud-e4.googledomains.com.
rodgers.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. v2JQ62E6AIIsXdTrYQCWOP4uyV1Ok2GlubsXUrgix3YfK8kSXf/hekM64QKYsh8xKeVXanxu+QfbByblGVbNz/uvjkpZBw0aDFaxBDO8cOKrMzM/MCnkSmA0abC0vE/mUzF/neN82t9X3MTKcgAkthqPly6HdSliomPeye8tpvw=
rodi.family.	3600	in	ds	2471 8 2 6101DF07ACFF36D5F470B40A23212B589E1B1E95066D40141FC73003BC4824C8
rodi.family.	3600	in	ns	dns102.ovh.net.
rodi.family.	3600	in	ns	ns102.ovh.net.
rodi.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. Y1FQJYXbiXsAUtMFG9dJ3niQF/uvd6OSqIU0T22sQAbY4O7TpYgF/1Yqal1LOEirxuJvZ1Sfd5pWCfWtAd2+ePQtcdP+GxtPXBNyzemmycgWD5pjZfkr/JMif0Pd4XbKmD6COTb0ezsxpggEY4C2CGUWZSg04A8xzT1se3OANtw=
rodinnedomy.family.	3600	in	ns	ns.vas-hosting.com.
rodinnedomy.family.	3600	in	ns	ns.vas-hosting.cz.
rodinnedomy.family.	3600	in	ns	ns.vas-hosting.eu.
rodman.family.	3600	in	ns	curitiba.ns.porkbun.com.
rodman.family.	3600	in	ns	fortaleza.ns.porkbun.com.
rodman.family.	3600	in	ns	maceio.ns.porkbun.com.
rodman.family.	3600	in	ns	salvador.ns.porkbun.com.
rodrigue.family.	3600	in	ns	dns1.registrar-servers.com.
rodrigue.family.	3600	in	ns	dns2.registrar-servers.com.
rodrigues.family.	3600	in	ds	40453 13 2 06501D49CEE073592857A808CA5754D2D882A372D9E458F8802C014DEDEDBB56
rodrigues.family.	3600	in	ns	nsa.bookmyname.com.
rodrigues.family.	3600	in	ns	nsb.bookmyname.com.
rodrigues.family.	3600	in	ns	nsc.bookmyname.com.
rodrigues.family.	3600	in	rrsig	DS 8 2 3600 20251022153042 20251001143042 5346 family. ooHVPUElDier3XGt2swNyY6FGdrZJcWKRQ/W8AyL41RL6G19wvO5obe3YlUPXkdfvHHvDwPgFdvY8znyoz31fvE/hwgGYt+ZjI2q5fbHIEOYskTUhJS6IZ+ZDY/K+5x3O16dLyLSW43dGNkavuUU45FCxH/yloBNWLl0o4b05/U=
rodriguez-araujo.family.	3600	in	ns	ns1.ag3dns.net.
rodriguez-araujo.family.	3600	in	ns	ns2.ag3dns.net.
rodriguez-araujo.family.	3600	in	ns	ns3.ag3dns.net.
rodriguez-araujo.family.	3600	in	ns	ns4.ag3dns.net.
rodriguezrumoroso.family.	3600	in	ns	diana.ns.cloudflare.com.
rodriguezrumoroso.family.	3600	in	ns	gabe.ns.cloudflare.com.
roe3b27he5ukge0gr9805cu1jvumu4n9.family.	3600	in	nsec3	1 1 0 73 ROF08BMHU81ICRMMFC163K5I43KJQ7KI NS DS RRSIG
